Time	totMass	NInd	abovemass	belowmass	mean_ares	mean_bres	shannon	meanShannon	NPFT	meanNPFT	Cutted	NNonClonal	NClonal	mean_generation	mean_genet_size	NGenets
1	542.2	0	271.1	271.1	100	90	0	0.785864	52	51.7	0	420	1912	1	0.763612	1984
2	16149	0	7857.93	8291.1	100	90	0	0.785864	52	51.7	0	420	1912	1	0.766108	1984
3	73592.7	0	39175.4	34417.3	100	90	0	0.785864	52	51.7	0	420	1912	1	0.764931	1984
4	218642	0	115809	102833	100	90	0	0.785864	52	51.7	0	420	1912	1	0.766142	1984
5	477825	0	252398	225427	100	90	0	0.785864	52	51.7	0	420	1912	1.00159	0.766911	1984
6	804810	720	424775	380036	100	90	2.58663	0.785864	52	51.7	0	420	1912	1.00726	0.769362	1984
7	1.10138e+06	983	583899	517483	100	90	3.30981	0.785864	52	51.7	0	420	1912	1.01641	0.771769	1984
8	1.30575e+06	1004	697287	608462	100	90	3.37742	0.785864	52	51.7	0	420	1912	1.02755	0.777888	1984
9	1.44476e+06	936	775965	668791	100	90	3.19699	0.785864	52	51.7	0	420	1912	1.05304	0.806624	1984
10	1.53946e+06	880	830993	708463	100	90	3.07261	0.785864	52	51.7	0	420	1912	1.07237	0.834091	1984
11	1.6061e+06	846	870304	735799	100	90	3.05919	0.785864	52	51.7	0	420	1912	1.07721	0.833926	1984
12	1.6465e+06	813	894945	751554	100	90	3.04915	0.785864	52	51.7	0	420	1912	1.0847	0.83767	1984
13	1.69378e+06	803	923385	770399	100	90	3.08278	0.785864	52	51.7	0	420	1912	1.10233	0.866071	1984
14	1.72193e+06	795	940843	781084	100	90	3.09782	0.785864	52	51.7	0	420	1912	1.12381	0.890196	1984
15	1.7528e+06	793	959434	793370	100	90	3.12703	0.785864	52	51.7	0	420	1912	1.14191	0.905836	1984
16	1.78517e+06	778	963832	795938	100	90	3.16169	0.785864	52	51.7	0	420	1912	1.14747	0.911565	1984
17	1.81933e+06	772	970654	799413	100	90	3.15665	0.785864	52	51.7	0	420	1912	1.16983	0.928177	1984
18	1.85493e+06	774	987259	813119	100	90	3.26761	0.785864	52	51.7	0	420	1912	1.15822	0.910739	1984
19	1.87678e+06	779	999841	820864	100	90	3.34758	0.785864	52	51.7	0	420	1912	1.15336	0.906516	1984
20	1.88234e+06	779	1.00496e+06	822017	100	90	3.41109	0.785864	52	51.7	0	420	1912	1.15305	0.900576	1984
21	1.84429e+06	779	1.01548e+06	828809	100	90	3.42721	0.785864	52	51.7	0	420	1912	1.16513	0.90843	1984
22	1.85135e+06	781	1.02083e+06	830521	100	90	1.51075	0.785864	52	51.7	0	420	1912	1.0534	0.746144	1984
23	1.87344e+06	774	1.03009e+06	843351	100	90	1.4894	0.785864	52	51.7	0	420	1912	1.05815	0.754051	1984
24	1.88907e+06	764	1.03694e+06	852127	100	90	1.49321	0.785864	52	51.7	0	420	1912	1.06144	0.769231	1984
25	1.88983e+06	750	1.03742e+06	852411	100	90	1.55741	0.785864	52	51.7	0	420	1912	1.07066	0.787149	1984
26	1.907e+06	745	1.04758e+06	859420	100	90	1.67668	0.785864	52	51.7	0	420	1912	1.08207	0.814325	1984
27	1.92294e+06	1277	1.0566e+06	866339	100	90	2.79428	0.785864	52	51.7	0	420	1912	1.10333	0.835605	1984
28	1.92861e+06	1145	1.05928e+06	869325	100	90	2.79907	0.785864	52	51.7	0	420	1912	1.12299	0.854764	1984
29	1.97412e+06	1090	1.08375e+06	890366	100	90	2.86762	0.785864	52	51.7	0	420	1912	1.1399	0.880522	1984
30	1.45713e+06	1040	551551	905583	100	90	2.30402	0.785864	52	51.7	0	420	1912	1.49224	1.48556	1984
31	1.52473e+06	932	673082	849178	100	90	1.35295	0.785864	52	51.7	0	420	1912	1.16798	0.900878	1984
32	1.52041e+06	822	717101	799396	100	90	1.08306	0.785864	52	51.7	0	420	1912	1.10832	0.794732	1984
33	1.48465e+06	727	725631	754996	100	90	0.877028	0.785864	52	51.7	0	420	1912	1.08203	0.744147	1984
34	1.41777e+06	628	709702	704486	100	90	0.906147	0.785864	52	51.7	0	420	1912	1.08705	0.741448	1984
35	1.3712e+06	700	700322	668063	100	90	1.19814	0.785864	52	51.7	0	420	1912	1.09935	0.762782	1984
36	1.32185e+06	719	686088	635763	100	90	1.42639	0.785864	52	51.7	0	420	1912	1.11195	0.809192	1984
37	1.2757e+06	794	669369	606334	100	90	1.79482	0.785864	52	51.7	0	420	1912	1.11717	0.829945	1984
38	1.21962e+06	982	644073	575551	100	90	2.50894	0.785864	52	51.7	0	420	1912	1.13938	0.857307	1984
39	1.17756e+06	754	626283	551273	100	90	2.66277	0.785864	52	51.7	0	420	1912	1.19464	0.892966	1984
40	1.09111e+06	627	584730	506383	100	90	2.68476	0.785864	52	51.7	0	420	1912	1.20624	0.888686	1984
41	1.02318e+06	525	549765	473420	100	90	2.73985	0.785864	52	51.7	0	420	1912	1.24548	0.93819	1984
42	1.012e+06	474	546479	465521	100	90	2.69152	0.785864	52	51.7	0	420	1912	1.28067	1.00494	1984
43	944729	395	513685	431045	100	90	2.76497	0.785864	52	51.7	0	420	1912	1.3167	1.02959	1984
44	866930	351	473135	393794	100	90	2.7657	0.785864	52	51.7	0	420	1912	1.34635	1.09247	1984
45	807553	310	441022	366531	100	90	2.75956	0.785864	52	51.7	0	420	1912	1.40506	1.13619	1984
46	798556	286	430227	354722	100	90	2.72306	0.785864	52	51.7	0	420	1912	1.43493	1.14523	1984
47	760006	267	404723	332546	100	90	2.72455	0.785864	52	51.7	0	420	1912	1.46538	1.19178	1984
48	711832	242	378940	309706	100	90	2.77037	0.785864	52	51.7	0	420	1912	1.49099	1.20207	1984
49	698654	232	372468	303441	100	90	2.80706	0.785864	52	51.7	0	420	1912	1.50971	1.19337	1984
50	671777	214	359515	291352	100	90	2.81459	0.785864	52	51.7	0	420	1912	1.50802	1.18675	1984
51	543935	177	299920	244016	100	90	2.89792	0.785864	52	51.7	0	420	1912	1.54777	1.15328	1984
52	279398	167	43823.9	235574	100	90	0.103675	0.785864	52	51.7	268196	420	1912	1.0074	0.798061	1984
53	484401	134	174658	309743	100	90	0.0597665	0.785864	52	51.7	268196	420	1912	1.00454	0.792855	1984
54	806128	126	349467	456660	100	90	0.062039	0.785864	52	51.7	268196	420	1912	1.00497	0.78469	1984
55	867450	119	393884	473566	100	90	0.0691045	0.785864	52	51.7	268196	420	1912	1.0057	0.792184	1984
56	832725	108	399295	433430	100	90	0.0786451	0.785864	52	51.7	268196	420	1912	1.00654	0.792892	1984
57	926447	2451	464665	461782	100	90	1.41042	0.785864	52	51.7	268196	420	1912	1.00693	0.78412	1984
58	1.03697e+06	2262	527934	509039	100	90	1.77884	0.785864	52	51.7	268196	420	1912	1.00903	0.778403	1984
59	1.0737e+06	1782	553036	520659	100	90	1.8798	0.785864	52	51.7	268196	420	1912	1.01287	0.772461	1984
60	798130	1540	281833	516297	100	90	2.02879	0.785864	51	51.7	268196	420	1912	1.14551	1.02087	1984
61	890183	1250	389836	496504	100	90	1.23531	0.785864	52	51.7	0	420	1912	1.07585	0.872487	1984
62	964193	1006	461663	497037	100	90	0.986091	0.785864	52	51.7	0	420	1912	1.05393	0.830528	1984
