Time	totMass	NInd	abovemass	belowmass	mean_ares	mean_bres	shannon	meanShannon	NPFT	meanNPFT	Cutted	NNonClonal	NClonal	mean_generation	mean_genet_size	NGenets
1	565.8	0	282.9	282.9	100	90	0	0.746373	52	50.1	0	526	1793	1	0.755442	2004
2	16743.4	0	8138.93	8604.48	100	90	0	0.746373	52	50.1	0	526	1793	1	0.759405	2004
3	76281.3	0	40565	35716.3	100	90	0	0.746373	52	50.1	0	526	1793	1	0.769585	2004
4	225746	0	119540	106207	100	90	0	0.746373	52	50.1	0	526	1793	1	0.768438	2004
5	486860	0	256726	230134	100	90	0	0.746373	52	50.1	0	526	1793	1.00081	0.768781	2004
6	808723	738	426642	382081	100	90	2.68155	0.746373	52	50.1	0	526	1793	1.00494	0.769634	2004
7	1.08691e+06	982	577162	509744	100	90	3.33243	0.746373	52	50.1	0	526	1793	1.02337	0.791434	2004
8	1.29374e+06	1006	692167	601575	100	90	3.39347	0.746373	52	50.1	0	526	1793	1.03993	0.809145	2004
9	1.42737e+06	939	767903	659468	100	90	3.25777	0.746373	52	50.1	0	526	1793	1.04882	0.817891	2004
10	1.51644e+06	884	819707	696730	100	90	3.12115	0.746373	52	50.1	0	526	1793	1.07381	0.84598	2004
11	1.57959e+06	850	857389	722203	100	90	3.04474	0.746373	52	50.1	0	526	1793	1.09066	0.866272	2004
12	1.63024e+06	836	887938	742307	100	90	3.07562	0.746373	52	50.1	0	526	1793	1.10222	0.87561	2004
13	1.67796e+06	826	916248	761715	100	90	3.08351	0.746373	52	50.1	0	526	1793	1.11759	0.895	2004
14	1.69965e+06	805	930494	769156	100	90	3.10184	0.746373	52	50.1	0	526	1793	1.12988	0.896507	2004
15	1.71377e+06	796	940454	773313	100	90	3.14315	0.746373	52	50.1	0	526	1793	1.13377	0.896277	2004
16	1.74451e+06	789	944672	774527	100	90	3.15045	0.746373	52	50.1	0	526	1793	1.15349	0.929444	2004
17	1.77901e+06	782	951919	778342	100	90	3.16411	0.746373	52	50.1	0	526	1793	1.1608	0.927198	2004
18	1.81362e+06	786	967638	791320	100	90	3.23199	0.746373	52	50.1	0	526	1793	1.15719	0.926389	2004
19	1.81445e+06	773	968669	790596	100	90	3.26983	0.746373	52	50.1	0	526	1793	1.16437	0.915254	2004
20	1.83811e+06	772	982964	800351	100	90	3.30908	0.746373	52	50.1	0	526	1793	1.17246	0.921316	2004
21	1.79672e+06	775	991997	804719	100	90	3.37759	0.746373	52	50.1	0	526	1793	1.16907	0.921397	2004
22	1.79267e+06	773	990318	802350	100	90	1.36066	0.746373	52	50.1	0	526	1793	1.05307	0.758608	2004
23	1.81302e+06	766	998520	814498	100	90	1.32418	0.746373	52	50.1	0	526	1793	1.05824	0.769483	2004
24	1.82812e+06	755	1.00473e+06	823392	100	90	1.32679	0.746373	52	50.1	0	526	1793	1.06429	0.782377	2004
