Time	totMass	NInd	abovemass	belowmass	mean_ares	mean_bres	shannon	meanShannon	NPFT	meanNPFT	Cutted	NNonClonal	NClonal	mean_generation	mean_genet_size	NGenets
1	474.6	0	237.3	237.3	100	60	0	0.737118	39	37.6	0	3	1961	1	0.868739	1625
2	8721.15	0	3430.44	5290.71	100	60	0	0.737118	39	37.6	0	3	1961	1	0.866279	1625
3	40828.8	0	19003.3	21825.5	100	60	0	0.737118	39	37.6	0	3	1961	1	0.866273	1625
4	123269	0	57737.7	65531.6	100	60	0	0.737118	39	37.6	0	3	1961	1	0.867265	1625
5	277794	0	129924	147869	100	60	0	0.737118	39	37.6	0	3	1961	1	0.867482	1625
6	489738	559	229161	260577	100	60	2.38669	0.737118	39	37.6	0	3	1961	1.00407	0.871741	1625
7	710629	791	335131	375498	100	60	3.09526	0.737118	39	37.6	0	3	1961	1.01431	0.87905	1625
8	888535	874	424173	464362	100	60	3.31702	0.737118	39	37.6	0	3	1961	1.02778	0.892571	1625
9	1.02971e+006	836	497615	532095	100	60	3.18515	0.737118	39	37.6	0	3	1961	1.04668	0.915072	1625
10	1.11563e+006	786	544294	571332	100	60	3.03119	0.737118	39	37.6	0	3	1961	1.06519	0.934094	1625
11	1.18564e+006	750	583641	601995	100	60	2.95585	0.737118	39	37.6	0	3	1961	1.06989	0.957333	1625
12	1.25428e+006	730	622814	631466	100	60	2.924	0.737118	39	37.6	0	3	1961	1.08518	0.968363	1625
13	1.29215e+006	709	645304	646848	100	60	2.89432	0.737118	39	37.6	0	3	1961	1.10653	0.98862	1625
14	1.32651e+006	697	665296	661213	100	60	2.88368	0.737118	39	37.6	0	3	1961	1.12161	1	1625
15	1.34668e+006	688	677942	668734	100	60	2.886	0.737118	39	37.6	0	3	1961	1.14251	1.01475	1625
16	1.38228e+006	686	688005	674249	100	60	2.87973	0.737118	39	37.6	0	3	1961	1.17005	1.04641	1625
17	1.42372e+006	686	700095	684774	100	60	2.92359	0.737118	39	37.6	0	3	1961	1.18435	1.07089	1625
18	1.45403e+006	683	713202	696827	100	60	2.99167	0.737118	39	37.6	0	3	1961	1.18897	1.06697	1625
19	1.47901e+006	686	725813	708140	100	60	3.04595	0.737118	39	37.6	0	3	1961	1.19128	1.05846	1625
20	1.48468e+006	685	729154	711323	100	60	3.10639	0.737118	39	37.6	0	3	1961	1.18364	1.03599	1625
21	1.4488e+006	680	734343	714453	100	60	3.11754	0.737118	39	37.6	0	3	1961	1.19096	1.02556	1625
22	1.4586e+006	680	739806	718790	100	60	0.840444	0.737118	39	37.6	0	3	1961	1.03312	0.88763	1625
23	1.47424e+006	672	742652	731592	100	60	0.848357	0.737118	39	37.6	0	3	1961	1.03747	0.894352	1625
24	1.49362e+006	665	750442	743181	100	60	0.886518	0.737118	39	37.6	0	3	1961	1.0385	0.922773	1625
25	1.48359e+006	647	746028	737563	100	60	0.97917	0.737118	39	37.6	0	3	1961	1.04671	0.961319	1625
26	1.51001e+006	644	759033	750972	100	60	1.13089	0.737118	39	37.6	0	3	1961	1.06098	0.986265	1625
27	1.53387e+006	1399	769979	763892	100	60	2.48128	0.737118	39	37.6	0	3	1961	1.08268	1.00512	1625
28	1.55451e+006	1321	777933	776574	100	60	2.61513	0.737118	39	37.6	0	3	1961	1.10034	1.02327	1625
29	1.56596e+006	1218	782546	783411	100	60	2.61195	0.737118	39	37.6	0	3	1961	1.11249	1.03154	1625
30	1.19649e+006	1167	398297	798190	100	60	2.21201	0.737118	39	37.6	0	3	1961	1.3814	1.47779	1625
31	1.19322e+006	982	464726	728383	100	60	0.998853	0.737118	39	37.6	0	3	1961	1.1022	0.972404	1625
32	911901	835	237564	674187	100	60	0.821665	0.737118	39	37.6	0	3	1961	1.07263	0.932854	1625
33	926140	711	304331	621636	100	60	0.476729	0.737118	39	37.6	0	3	1961	1.03539	0.892348	1625
34	962464	621	359573	602674	100	60	0.55299	0.737118	39	37.6	0	3	1961	1.04231	0.912226	1625
35	935619	653	378272	557174	100	60	0.78309	0.737118	39	37.6	0	3	1961	1.05636	0.948261	1625
36	948170	799	406679	541491	100	60	1.19002	0.737118	39	37.6	0	3	1961	1.07382	0.9803	1625
37	956524	871	426399	530125	100	60	1.57457	0.737118	39	37.6	0	3	1961	1.08612	0.988866	1625
38	963772	1203	440223	523548	100	60	2.47425	0.737118	39	37.6	0	3	1961	1.09977	1.00265	1625
39	921336	941	428782	492554	100	60	2.54261	0.737118	39	37.6	0	3	1961	1.10987	1.00339	1625
40	616537	779	157126	459411	100	60	2.63716	0.737118	39	37.6	289858	3	1961	1.12392	1.00684	1625
41	648136	669	214347	433790	100	60	2.70905	0.737118	39	37.6	289858	3	1961	1.14252	1.01763	1625
42	662776	566	254445	408331	100	60	2.76898	0.737118	39	37.6	289858	3	1961	1.17003	1.04364	1625
43	524995	493	139103	385892	100	60	2.87685	0.737118	39	37.6	289858	3	1961	1.18848	1.03888	1625
44	576833	465	199443	377389	100	60	2.90181	0.737118	39	37.6	289858	3	1961	1.20881	1.06481	1625
45	573089	407	233461	339628	100	60	2.85201	0.737118	39	37.6	289858	3	1961	1.24675	1.09449	1625
46	554485	342	239249	305950	100	60	2.88535	0.737118	39	37.6	289858	3	1961	1.25789	1.10625	1625
47	565588	323	252500	297574	100	60	2.92898	0.737118	39	37.6	289858	3	1961	1.25071	1.11296	1625
48	413111	294	132833	277103	100	60	2.93966	0.737118	39	37.6	289858	3	1961	1.25633	1.11111	1625
49	425627	264	161038	256448	100	60	2.92105	0.737118	39	37.6	289858	3	1961	1.29242	1.13333	1625
50	423838	237	178224	238432	100	60	2.92784	0.737118	39	37.6	289858	3	1961	1.30165	1.13679	1625
51	313031	217	92231.6	220800	100	60	2.96795	0.737118	39	37.6	289858	3	1961	1.33175	1.16931	1625
52	269270	211	53373.6	215896	100	60	0.159348	0.737118	39	37.6	366018	3	1961	1.00723	0.905597	1625
53	389682	200	119946	269736	100	60	0.12262	0.737118	39	37.6	366018	3	1961	1.00566	0.90326	1625
