Time	Inds	seedlings	seeds	repromass	cover	shootmass	PFT
1	0	13	17	0	0	13	LECAcl3plb
1	0	16	14	0	0	16	LECIcl3plb
1	0	14	16	0	0	14	LSCAcl1plb
1	0	16	13	0	0	16	LSCAplb
1	0	20	10	0	0	20	LSCIcl1plb
1	0	13	17	0	0	13	LSCIcl3plb
1	0	16	14	0	0	16	LSCTcl2plb
1	0	16	14	0	0	16	LSSIcl3plb
1	0	14	16	0	0	14	LSSTcl3plb
1	0	9	21	0	0	2.7	MECIcl3plb
1	0	14	15	0	0	4.2	MECTcl3peb
1	0	11	19	0	0	3.3	MEIIcl4plb
1	0	19	11	0	0	5.7	MEITplb
1	0	14	16	0	0	4.2	MESTcl1plb
1	0	16	14	0	0	4.8	MSCAcl1plb
1	0	17	13	0	0	5.1	MSCAcl3plb
1	0	19	11	0	0	5.7	MSCIplb
1	0	15	15	0	0	4.5	MSCTcl1plb
1	0	16	14	0	0	4.8	MSCTcl2plb
1	0	19	11	0	0	5.7	MSIAcl1plb
1	0	19	11	0	0	5.7	MSIAcl4plb
1	0	16	14	0	0	4.8	MSIIcl3plb
1	0	13	17	0	0	3.9	MSITcl1plb
1	0	10	19	0	0	3	MSITcl3plb
1	0	17	12	0	0	5.1	MSITcl4plb
1	0	12	18	0	0	3.6	MSSIcl1plb
1	0	17	13	0	0	5.1	MSSTcl3plb
1	0	11	19	0	0	1.1	SECTpeb
1	0	17	12	0	0	1.7	SEIAcl4peb
1	0	17	13	0	0	1.7	SEITcl4peb
1	0	9	21	0	0	0.9	SESIcl4plb
1	0	14	16	0	0	1.4	SRIAcl1peb
1	0	17	13	0	0	1.7	SRIAcl2plb
1	0	17	13	0	0	1.7	SRIAcl4peb
1	0	16	14	0	0	1.6	SSCTplb
1	0	18	12	0	0	1.8	SSIAcl4plb
1	0	17	13	0	0	1.7	SSIIcl2plb
1	0	10	20	0	0	1	SSITcl3plb
1	0	16	14	0	0	1.6	SSITcl4plb
2	0	19	11	0	0.000434361	88.468	LECAcl3plb
2	0	25	5	0	0.000534599	110.499	LECIcl3plb
