Time	totMass	NInd	abovemass	belowmass	mean_ares	mean_bres	shannon	meanShannon	NPFT	meanNPFT	Cutted	NNonClonal	NClonal	mean_generation	mean_genet_size	NGenets
1	409.6	0	204.8	204.8	100	90	0	0.807044	40	39.8	0	293	1934	1	0.800659	1856
2	12620	0	6151.36	6468.66	100	90	0	0.807044	40	39.8	0	293	1934	1	0.806342	1856
3	61258.4	0	32138.6	29119.7	100	90	0	0.807044	40	39.8	0	293	1934	1	0.801766	1856
4	192030	0	99727	92302.9	100	90	0	0.807044	40	39.8	0	293	1934	1	0.807035	1856
5	434459	0	225405	209053	100	90	0	0.807044	40	39.8	0	293	1934	1.00101	0.809917	1856
6	742969	578	386487	356482	100	90	2.47052	0.807044	40	39.8	0	293	1934	1.01027	0.814855	1856
7	1.00823e+06	785	529032	479197	100	90	3.09206	0.807044	40	39.8	0	293	1934	1.02792	0.831627	1856
8	1.19734e+06	830	633751	563589	100	90	3.19783	0.807044	40	39.8	0	293	1934	1.04807	0.851807	1856
9	1.32121e+06	788	703082	618123	100	90	3.0796	0.807044	40	39.8	0	293	1934	1.07181	0.875634	1856
10	1.40975e+06	761	752510	657242	100	90	3.00241	0.807044	40	39.8	0	293	1934	1.09451	0.9	1856
11	1.4744e+06	736	788341	686063	100	90	2.9372	0.807044	40	39.8	0	293	1934	1.11351	0.927497	1856
12	1.51842e+06	724	813614	704808	100	90	2.92156	0.807044	40	39.8	0	293	1934	1.13599	0.949367	1856
13	1.55784e+06	724	835995	721844	100	90	2.95569	0.807044	40	39.8	0	293	1934	1.15347	0.971347	1856
14	1.58607e+06	722	851580	734490	100	90	2.94799	0.807044	40	39.8	0	293	1934	1.17907	1.00732	1856
15	1.60056e+06	717	860897	739663	100	90	2.941	0.807044	40	39.8	0	293	1934	1.19455	1.03288	1856
16	1.63247e+06	719	863974	740618	100	90	2.92229	0.807044	40	39.8	0	293	1934	1.2237	1.0747	1856
17	1.67221e+06	728	873178	747082	100	90	2.9751	0.807044	40	39.8	0	293	1934	1.23214	1.08756	1856
18	1.69598e+06	730	883945	756250	100	90	3.03357	0.807044	40	39.8	0	293	1934	1.2202	1.06988	1856
19	1.71872e+06	737	896483	765670	100	90	3.08836	0.807044	40	39.8	0	293	1934	1.22031	1.06113	1856
20	1.73006e+06	741	903524	770588	100	90	3.11722	0.807044	40	39.8	0	293	1934	1.22287	1.05079	1856
21	1.67959e+06	745	907031	772561	100	90	3.16682	0.807044	40	39.8	0	293	1934	1.22566	1.0418	1856
22	1.69052e+06	753	913918	776603	100	90	1.20869	0.807044	40	39.8	0	293	1934	1.06233	0.852413	1856
23	1.72452e+06	751	928488	796033	100	90	1.19567	0.807044	40	39.8	0	293	1934	1.07032	0.870423	1856
24	1.7325e+06	734	931714	800791	100	90	1.1979	0.807044	40	39.8	0	293	1934	1.07604	0.892451	1856
25	1.74425e+06	721	938912	805341	100	90	1.2646	0.807044	40	39.8	0	293	1934	1.08422	0.92948	1856
26	1.77126e+06	716	954417	816842	100	90	1.38055	0.807044	40	39.8	0	293	1934	1.10054	0.959569	1856
27	1.81019e+06	1311	975777	834411	100	90	2.44876	0.807044	40	39.8	0	293	1934	1.12004	0.999178	1856
28	1.8458e+06	1213	995782	850019	100	90	2.57258	0.807044	40	39.8	0	293	1934	1.1514	1.0421	1856
29	1.8769e+06	1131	1.01365e+06	863243	100	90	2.63674	0.807044	40	39.8	0	293	1934	1.18502	1.08359	1856
30	1.39382e+06	1088	516183	877637	100	90	2.14118	0.807044	40	39.8	0	293	1934	1.54762	1.76044	1856
31	1.43701e+06	955	625731	810663	100	90	1.21848	0.807044	40	39.8	0	293	1934	1.17941	1.01766	1856
32	1.08332e+06	854	327662	755429	100	90	0.934443	0.807044	40	39.8	0	293	1934	1.1142	0.903949	1856
33	958055	775	221850	735994	100	90	0.528389	0.807044	40	39.8	0	293	1934	1.05137	0.823616	1856
34	1.05823e+06	681	349890	707895	100	90	0.591545	0.807044	40	39.8	0	293	1934	1.0604	0.842257	1856
35	1.12715e+06	784	447249	679593	100	90	0.818726	0.807044	40	39.8	0	293	1934	1.0728	0.881618	1856
36	1.1422e+06	906	506307	635896	100	90	1.25074	0.807044	40	39.8	0	293	1934	1.0995	0.91599	1856
37	1.15806e+06	1036	548178	609879	100	90	1.67587	0.807044	40	39.8	0	293	1934	1.1172	0.952823	1856
38	1.13448e+06	1191	560290	574190	100	90	2.33623	0.807044	40	39.8	0	293	1934	1.14012	0.961357	1856
39	1.08167e+06	940	549210	532462	100	90	2.43708	0.807044	40	39.8	0	293	1934	1.1648	0.957041	1856
40	674695	768	171353	503342	100	90	2.47897	0.807044	40	39.8	404001	293	1934	1.19034	0.970545	1856
41	708823	631	245716	463107	100	90	2.62141	0.807044	40	39.8	404001	293	1934	1.24492	0.994624	1856
42	729966	540	310074	419892	100	90	2.69889	0.807044	40	39.8	404001	293	1934	1.275	1.00835	1856
43	770579	488	362901	407678	100	90	2.72909	0.807044	40	39.8	404001	293	1934	1.32234	1.04872	1856
44	746222	431	369028	377193	100	90	2.75966	0.807044	40	39.8	404001	293	1934	1.34565	1.09333	1856
45	551877	404	187300	364577	100	90	2.7503	0.807044	40	39.8	404001	293	1934	1.3741	1.12754	1856
46	438229	374	95015.6	342893	100	90	2.84907	0.807044	40	39.8	572950	293	1934	1.39722	1.1465	1856
47	476484	343	151677	317636	100	90	2.97414	0.807044	40	39.8	572950	293	1934	1.38509	1.10381	1856
48	479668	296	193120	277070	100	90	2.95588	0.807044	40	39.8	572950	293	1934	1.39194	1.10121	1856
49	514599	280	231764	269388	100	90	3.03871	0.807044	40	39.8	572950	293	1934	1.40816	1.1179	1856
50	551565	277	266911	271605	100	90	3.11923	0.807044	40	39.8	572950	293	1934	1.41176	1.0885	1856
51	399364	264	136796	262569	100	90	3.06347	0.807044	40	39.8	572950	293	1934	1.42358	1.12676	1856
52	290683	230	54519.7	236163	100	90	0.124449	0.807044	40	39.8	610840	293	1934	1.00632	0.804568	1856
53	429314	196	103686	325628	100	90	0.0876084	0.807044	40	39.8	610840	293	1934	1.00478	0.803547	1856
54	730366	178	262940	467426	100	90	0.0788146	0.807044	40	39.8	610840	293	1934	1.00403	0.804608	1856
55	825203	163	331013	494191	100	90	0.0845872	0.807044	40	39.8	610840	293	1934	1.00482	0.827194	1856
56	808120	143	354823	453298	100	90	0.0931907	0.807044	40	39.8	610840	293	1934	1.00585	0.856784	1856
57	915853	2768	436126	479727	100	90	1.38536	0.807044	40	39.8	610840	293	1934	1.00762	0.842437	1856
58	1.0332e+06	2357	506593	526608	100	90	1.63564	0.807044	40	39.8	610840	293	1934	1.01028	0.82748	1856
59	1.04971e+06	1819	524412	525295	100	90	1.78242	0.807044	40	39.8	610840	293	1934	1.01344	0.818725	1856
60	787062	1529	268269	518793	100	90	1.87707	0.807044	40	39.8	610840	293	1934	1.15203	1.0785	1856
