Time	Inds	seedlings	seeds	repromass	cover	shootmass	PFT
1	0	15	15	0	0	15	LECIcl3plb
1	0	14	16	0	0	14	LSCAplb
1	0	14	16	0	0	14	LSCIcl1plb
1	0	20	10	0	0	20	LSCIcl2plb
1	0	16	14	0	0	16	LSCIplb
1	0	14	16	0	0	14	LSCTplb
1	0	15	15	0	0	4.5	MECIcl3plb
1	0	18	12	0	0	5.4	MECIcl4plb
1	0	19	11	0	0	5.7	MECTcl3peb
1	0	15	15	0	0	4.5	MEITplb
1	0	18	12	0	0	5.4	MESTcl1plb
1	0	16	14	0	0	4.8	MRITcl3peb
1	0	16	13	0	0	4.8	MSCAcl3plb
1	0	19	11	0	0	5.7	MSCIcl1plb
1	0	17	13	0	0	5.1	MSCIcl3plb
1	0	17	13	0	0	5.1	MSCIplb
1	0	16	14	0	0	4.8	MSCTcl1plb
1	0	15	15	0	0	4.5	MSCTcl2plb
1	0	17	13	0	0	5.1	MSCTcl3plb
1	0	15	15	0	0	4.5	MSIAcl1plb
1	0	16	13	0	0	4.8	MSIIplb
1	0	14	16	0	0	4.2	MSITcl1plb
1	0	11	18	0	0	3.3	MSITcl3plb
1	0	16	14	0	0	4.8	MSITcl4plb
1	0	15	15	0	0	4.5	MSSIcl1plb
1	0	15	15	0	0	4.5	MSSTcl3plb
1	0	14	16	0	0	1.4	SECTpeb
1	0	9	21	0	0	0.9	SEIAcl4peb
1	0	14	16	0	0	1.4	SEITcl3peb
1	0	15	15	0	0	1.5	SEITcl4peb
1	0	18	11	0	0	1.8	SRIAcl1peb
1	0	10	20	0	0	1	SRIAcl1plb
1	0	13	16	0	0	1.3	SRIAcl2plb
1	0	17	12	0	0	1.7	SRIAcl4peb
1	0	14	16	0	0	1.4	SRITcl1plb
1	0	17	13	0	0	1.7	SSCTplb
1	0	9	21	0	0	0.9	SSIAcl4plb
1	0	14	16	0	0	1.4	SSITcl2plb
1	0	13	17	0	0	1.3	SSITcl3plb
1	0	14	16	0	0	1.4	SSITcl4plb
2	0	22	8	0	0.000501186	173.874	LECIcl3plb
2	0	20	9	0	0.000467774	158.552	LSCAplb
2	0	20	10	0	0.000467774	161.748	LSCIcl1plb
2	0	26	4	0	0.000668248	228.498	LSCIcl2plb
2	0	24	6	0	0.000534599	194.525	LSCIplb
2	0	22	8	0	0.000467774	171.208	LSCTplb
2	0	20	10	0	0.000501186	157.875	MECIcl3plb
2	0	25	5	0	0.000601423	189.75	MECIcl4plb
2	0	21	8	0	0.000634836	198.674	MECTcl3peb
2	0	24	6	0	0.000501186	157.2	MEITplb
2	0	20	9	0	0.000601423	90.9998	MESTcl1plb
2	0	24	5	0	0.000534599	167.199	MRITcl3peb
2	0	21	7	0	0.000534599	158.175	MSCAcl3plb
2	0	24	6	0	0.000634836	199.574	MSCIcl1plb
2	0	24	6	0	0.000568011	179.324	MSCIcl3plb
2	0	22	7	0	0.000568011	177.126	MSCIplb
2	0	22	8	0	0.000534599	168.599	MSCTcl1plb
2	0	23	7	0	0.000501186	158.774	MSCTcl2plb
2	0	27	3	0	0.000568011	180.224	MSCTcl3plb
2	0	24	6	0	0.000501186	157.2	MSIAcl1plb
2	0	23	5	0	0.000534599	156.9	MSIIplb
2	0	22	8	0	0.000467774	146.6	MSITcl1plb
2	0	21	8	0	0.000367537	116.3	MSITcl3plb
2	0	24	6	0	0.000534599	167.2	MSITcl4plb
2	0	22	8	0	0.000501186	81.5998	MSSIcl1plb
2	0	21	8	0	0.000501186	76.2998	MSSTcl3plb
2	0	19	11	0	0.000467774	151.11	SECTpeb
2	0	15	15	0	0.000300712	91.5	SEIAcl4peb
2	0	19	11	0	0.000467774	141.9	SEITcl3peb
2	0	22	8	0	0.000501186	152.2	SEITcl4peb
2	0	25	4	0	0.000601423	182.5	SRIAcl1peb
2	0	17	13	0	0.000334124	101.7	SRIAcl1plb
2	0	19	10	0	0.000434361	131.9	SRIAcl2plb
2	0	20	9	0	0.000568011	172	SRIAcl4peb
2	0	23	7	0	0.000467774	142.3	SRITcl1plb
2	0	23	7	0	0.000568011	183.484	SSCTplb
