Time	totMass	NInd	abovemass	belowmass	mean_ares	mean_bres	shannon	meanShannon	NPFT	meanNPFT	Cutted	NNonClonal	NClonal	mean_generation	mean_genet_size	NGenets
1	569	0	284.5	284.5	100	90	0	0.7621	52	51.8	0	542	1713	1	0.781371	1955
2	16493.4	0	8015.45	8477.98	100	90	0	0.7621	52	51.8	0	542	1713	1	0.767159	1955
3	74430.2	0	39765.9	34664.3	100	90	0	0.7621	52	51.8	0	542	1713	1	0.771957	1955
4	222683	0	118402	104282	100	90	0	0.7621	52	51.8	0	542	1713	1	0.770635	1955
5	487481	0	257952	229529	100	90	0	0.7621	52	51.8	0	542	1713	1.00081	0.767327	1955
6	809229	741	427409	381820	100	90	2.68657	0.7621	52	51.8	0	542	1713	1.00741	0.77069	1955
7	1.08187e+006	979	575119	506753	100	90	3.35922	0.7621	52	51.8	0	542	1713	1.01339	0.773234	1955
8	1.29354e+006	1008	692859	600677	100	90	3.42238	0.7621	52	51.8	0	542	1713	1.02618	0.78373	1955
9	1.44634e+006	957	779641	666702	100	90	3.28174	0.7621	52	51.8	0	542	1713	1.04292	0.803553	1955
10	1.55129e+006	919	840281	711013	100	90	3.21689	0.7621	52	51.8	0	542	1713	1.06122	0.819172	1955
11	1.6174e+006	877	878584	738815	100	90	3.15729	0.7621	52	51.8	0	542	1713	1.07071	0.832377	1955
12	1.66202e+006	846	906288	755727	100	90	3.14916	0.7621	52	51.8	0	542	1713	1.07869	0.839094	1955
13	1.70115e+006	829	930338	770809	100	90	3.13905	0.7621	52	51.8	0	542	1713	1.09751	0.858191	1955
14	1.71954e+006	815	942701	776839	100	90	3.14819	0.7621	52	51.8	0	542	1713	1.11077	0.872796	1955
15	1.74118e+006	808	956906	784276	100	90	3.18022	0.7621	52	51.8	0	542	1713	1.12621	0.888175	1955
16	1.77845e+006	803	964992	788130	100	90	3.20556	0.7621	52	51.8	0	542	1713	1.14318	0.900783	1955
17	1.80898e+006	790	969870	789898	100	90	3.19684	0.7621	52	51.8	0	542	1713	1.15704	0.916335	1955
18	1.83762e+006	784	982727	799791	100	90	3.26092	0.7621	52	51.8	0	542	1713	1.14797	0.906757	1955
19	1.85843e+006	786	994808	807107	100	90	3.32934	0.7621	52	51.8	0	542	1713	1.14355	0.897119	1955
20	1.86025e+006	780	996892	807747	100	90	3.3502	0.7621	52	51.8	0	542	1713	1.14801	0.906031	1955
21	1.80529e+006	774	998232	807058	100	90	3.39552	0.7621	52	51.8	0	542	1713	1.1434	0.901849	1955
22	1.81363e+006	780	1.00395e+006	809684	100	90	1.30306	0.7621	52	51.8	0	542	1713	1.04544	0.780404	1955
23	1.84349e+006	768	1.01607e+006	827412	100	90	1.2652	0.7621	52	51.8	0	542	1713	1.04599	0.78557	1955
24	1.8775e+006	760	1.03286e+006	844636	100	90	1.26325	0.7621	52	51.8	0	542	1713	1.04995	0.789657	1955
25	1.87616e+006	748	1.03279e+006	843373	100	90	1.34909	0.7621	52	51.8	0	542	1713	1.05786	0.803295	1955
26	1.8891e+006	738	1.041e+006	848097	100	90	1.48897	0.7621	52	51.8	0	542	1713	1.06581	0.815366	1955
27	1.90394e+006	1356	1.04838e+006	855558	100	90	2.6488	0.7621	52	51.8	0	542	1713	1.07912	0.838591	1955
28	1.93763e+006	1230	1.06632e+006	871304	100	90	2.76084	0.7621	52	51.8	0	542	1713	1.09512	0.848357	1955
29	1.96541e+006	1156	1.0817e+006	883708	100	90	2.81688	0.7621	52	51.8	0	542	1713	1.11252	0.875468	1955
30	1.44726e+006	1098	550401	896857	100	90	2.29386	0.7621	52	51.8	0	542	1713	1.45836	1.44645	1955
31	1.50196e+006	972	666892	832660	100	90	1.31709	0.7621	52	51.8	0	542	1713	1.15911	0.887738	1955
32	1.49203e+006	861	708573	779592	100	90	1.07786	0.7621	52	51.8	0	542	1713	1.10425	0.823133	1955
33	1.46335e+006	745	720276	739299	100	90	0.891023	0.7621	52	51.8	0	542	1713	1.0796	0.790787	1955
34	1.46362e+006	659	733139	726835	100	90	0.941743	0.7621	52	51.8	0	542	1713	1.08585	0.794567	1955
35	1.37256e+006	722	697001	672519	100	90	1.2013	0.7621	52	51.8	0	542	1713	1.09456	0.802242	1955
36	1.29039e+006	761	666709	623677	100	90	1.45023	0.7621	52	51.8	0	542	1713	1.10652	0.84903	1955
37	1.25448e+006	895	655561	598916	100	90	1.9356	0.7621	52	51.8	0	542	1713	1.11996	0.856233	1955
38	1.17945e+006	991	622459	556992	100	90	2.46194	0.7621	52	51.8	0	542	1713	1.12982	0.856354	1955
39	1.14281e+006	806	608206	534607	100	90	2.57725	0.7621	52	51.8	0	542	1713	1.15009	0.853425	1955
40	1.11658e+006	684	598756	517819	100	90	2.62869	0.7621	52	51.8	0	542	1713	1.17622	0.884927	1955
41	1.08428e+006	605	584715	499562	100	90	2.66315	0.7621	52	51.8	0	542	1713	1.18327	0.895985	1955
42	1.0021e+006	501	543319	458778	100	90	2.66348	0.7621	52	51.8	0	542	1713	1.22958	0.940133	1955
43	931136	450	507781	423355	100	90	2.77288	0.7621	52	51.8	0	542	1713	1.25458	0.9525	1955
44	919220	416	503278	415941	100	90	2.8992	0.7621	52	51.8	0	542	1713	1.29801	0.988981	1955
45	856758	378	470364	386394	100	90	2.87475	0.7621	52	51.8	0	542	1713	1.3375	1.02424	1955
46	800572	332	434150	353261	100	90	2.93033	0.7621	52	51.8	0	542	1713	1.35693	1.02083	1955
47	771709	309	412827	335734	100	90	2.89069	0.7621	52	51.8	0	542	1713	1.39159	1.04962	1955
48	732349	280	392251	316854	100	90	2.94508	0.7621	52	51.8	0	542	1713	1.40809	1.05042	1955
49	696083	266	374741	298779	100	90	3.06709	0.7621	52	51.8	0	542	1713	1.38554	1.0274	1955
50	657305	242	354904	281808	100	90	3.05953	0.7621	52	51.8	0	542	1713	1.39556	1.01	1955
51	588334	217	328837	259497	100	90	3.08924	0.7621	52	51.8	0	542	1713	1.36634	0.972067	1955
52	286074	194	50482.4	235591	100	90	0.113979	0.7621	52	51.8	283802	542	1713	1.00575	0.782358	1955
53	518296	169	193703	324593	100	90	0.0722312	0.7621	52	51.8	283802	542	1713	1.00359	0.770989	1955
54	823989	162	358186	465802	100	90	0.0765462	0.7621	52	51.8	283802	542	1713	1.00406	0.77185	1955
55	821811	135	376255	445556	100	90	0.0760267	0.7621	52	51.8	283802	542	1713	1.00447	0.781481	1955
56	832364	121	403296	429068	100	90	0.0878745	0.7621	52	51.8	283802	542	1713	1.00561	0.791319	1955
57	947858	2558	476501	471357	100	90	1.41516	0.7621	52	51.8	283802	542	1713	1.00671	0.789274	1955
58	1.00473e+006	2291	512969	491761	100	90	1.75931	0.7621	52	51.8	283802	542	1713	1.00728	0.780064	1955
59	1.0412e+006	1824	537254	503946	100	90	1.86737	0.7621	52	51.8	283802	542	1713	1.01051	0.763807	1955
60	787684	1565	278687	508997	100	90	1.96222	0.7621	52	51.8	283802	542	1713	1.12983	0.982625	1955
61	890847	1298	390706	495576	100	90	1.12422	0.7621	52	51.8	0	542	1713	1.05637	0.815232	1955
62	1.01093e+006	1096	483122	521459	100	90	0.952869	0.7621	52	51.8	0	542	1713	1.04344	0.799918	1955
63	1.09877e+006	894	545566	546501	100	90	0.861539	0.7621	52	51.8	0	542	1713	1.0413	0.795887	1955
64	1.143e+006	718	577192	559666	100	90	0.884491	0.7621	52	51.8	0	542	1713	1.04439	0.80379	1955
65	1.16444e+006	667	596869	562350	100	90	0.977948	0.7621	52	51.8	0	542	1713	1.04871	0.804075	1955
66	1.18336e+006	1307	614590	568768	100	90	2.01526	0.7621	52	51.8	0	542	1713	1.05375	0.797528	1955
67	1.15068e+006	1153	604161	546518	100	90	2.24744	0.7621	52	51.8	0	542	1713	1.06281	0.795219	1955
68	1.16693e+006	1066	618936	547993	100	90	2.41861	0.7621	52	51.8	0	542	1713	1.06996	0.797872	1955
69	787579	850	279422	508157	100	90	2.44755	0.7621	52	51.8	0	542	1713	1.06957	0.779394	1955
70	835301	750	360553	474748	100	90	2.52998	0.7621	52	51.8	0	542	1713	1.07629	0.796982	1955
71	893663	672	431098	462565	100	90	2.65826	0.7621	52	51.8	0	542	1713	1.0929	0.816794	1955
72	858480	587	438303	420177	100	90	2.71857	0.7621	52	51.8	0	542	1713	1.11523	0.838879	1955
73	844761	519	444260	400501	100	90	2.7003	0.7621	52	51.8	0	542	1713	1.12236	0.861111	1955
74	804422	460	428593	375829	100	90	2.7489	0.7621	52	51.8	0	542	1713	1.1469	0.861298	1955
75	738801	400	398040	340761	100	90	2.75679	0.7621	52	51.8	0	542	1713	1.15768	0.85567	1955
76	681590	348	364582	306372	100	90	2.79813	0.7621	52	51.8	0	542	1713	1.17402	0.875758	1955
77	619281	295	330137	272281	100	90	2.88793	0.7621	52	51.8	0	542	1713	1.2037	0.884058	1955
78	600067	269	321274	261608	100	90	2.92568	0.7621	52	51.8	0	542	1713	1.22807	0.902041	1955
79	583646	256	313564	253265	100	90	2.97582	0.7621	52	51.8	0	542	1713	1.25385	0.912281	1955
80	514717	224	277665	222698	100	90	2.9642	0.7621	52	51.8	0	542	1713	1.24444	0.884422	1955
81	432633	188	240868	191765	100	90	2.92875	0.7621	52	51.8	0	542	1713	1.26776	0.922156	1955
82	230870	180	43186.6	187684	100	90	0.0869785	0.7621	52	51.8	203709	542	1713	1.00349	0.72729	1955
83	532585	163	211089	321496	100	90	0.0635289	0.7621	52	51.8	203709	542	1713	1.0023	0.722769	1955
84	828013	152	369900	458114	100	90	0.0645985	0.7621	52	51.8	203709	542	1713	1.00258	0.728639	1955
85	792018	131	369290	422727	100	90	0.0663024	0.7621	52	51.8	203709	542	1713	1.00283	0.754338	1955
86	813568	127	400882	412686	100	90	0.0832613	0.7621	52	51.8	203709	542	1713	1.00379	0.760891	1955
87	940193	2758	476566	463627	100	90	1.34101	0.7621	52	51.8	203709	542	1713	1.00512	0.761071	1955
88	1.01501e+006	2393	520853	494161	100	90	1.62686	0.7621	52	51.8	203709	542	1713	1.00629	0.759416	1955
89	1.03929e+006	1925	538527	500760	100	90	1.75719	0.7621	52	51.8	203709	542	1713	1.00796	0.754091	1955
90	774380	1644	275287	499093	100	90	1.81477	0.7621	51	51.8	203709	542	1713	1.11937	0.95841	1955
91	870026	1380	383951	479075	100	90	1.06375	0.7621	52	51.8	0	542	1713	1.05392	0.776009	1955
92	946882	1107	454500	482930	100	90	0.835714	0.7621	52	51.8	0	542	1713	1.03641	0.753006	1955
93	1.03429e+006	904	514844	508515	100	90	0.739404	0.7621	52	51.8	0	542	1713	1.03271	0.740649	1955
94	1.12729e+006	746	568492	548894	100	90	0.752578	0.7621	52	51.8	0	542	1713	1.03604	0.748878	1955
95	1.16327e+006	730	592912	561527	100	90	0.883199	0.7621	52	51.8	0	542	1713	1.04035	0.753919	1955
96	1.16752e+006	1524	606146	561374	100	90	1.79574	0.7621	52	51.8	0	542	1713	1.03933	0.751362	1955
97	1.14266e+006	1388	598854	543804	100	90	1.94984	0.7621	52	51.8	0	542	1713	1.03932	0.747119	1955
98	1.10162e+006	1220	582382	519242	100	90	2.10372	0.7621	52	51.8	0	542	1713	1.04602	0.745592	1955
99	1.11567e+006	1072	594191	521482	100	90	2.21388	0.7621	52	51.8	0	542	1713	1.05012	0.745455	1955
100	1.04671e+006	912	561208	485501	100	90	2.25862	0.7621	52	51.8	0	542	1713	1.05738	0.748315	1955
101	976352	777	526118	450234	100	90	2.35593	0.7621	52	51.8	0	542	1713	1.06385	0.748677	1955
102	937065	707	506205	430860	100	90	2.42589	0.7621	52	51.8	0	542	1713	1.07634	0.766764	1955
103	868624	617	469944	398679	100	90	2.51145	0.7621	52	51.8	0	542	1713	1.09799	0.791946	1955
104	812387	547	440461	371927	100	90	2.56583	0.7621	52	51.8	0	542	1713	1.10204	0.784906	1955
105	749438	489	407409	342029	100	90	2.60346	0.7621	52	51.8	0	542	1713	1.12362	0.821888	1955
106	721316	453	388543	323623	100	90	2.63585	0.7621	52	51.8	0	542	1713	1.13402	0.83683	1955
107	650337	396	346961	288278	100	90	2.64982	0.7621	52	51.8	0	542	1713	1.14734	0.833333	1955
108	610133	357	325243	270383	100	90	2.67262	0.7621	52	51.8	0	542	1713	1.14247	0.800595	1955
109	584242	329	311459	258505	100	90	2.71281	0.7621	52	51.8	0	542	1713	1.14627	0.775244	1955
110	522637	297	279379	231016	100	90	2.68258	0.7621	52	51.8	0	542	1713	1.16721	0.768953	1955
111	483609	279	265008	218600	100	90	2.72652	0.7621	52	51.8	0	542	1713	1.17668	0.773438	1955
112	264311	259	50592.2	213719	100	90	0.10624	0.7621	52	51.8	218899	542	1713	1.003	0.675916	1955
113	605738	243	244191	361547	100	90	0.0833608	0.7621	52	51.8	218899	542	1713	1.00224	0.662201	1955
114	811237	215	362204	449033	100	90	0.0819278	0.7621	52	51.8	218899	542	1713	1.00222	0.689393	1955
115	765036	199	360323	404713	100	90	0.0876889	0.7621	52	51.8	218899	542	1713	1.00243	0.732719	1955
116	844736	175	421269	423467	100	90	0.104128	0.7621	52	51.8	218899	542	1713	1.0033	0.740211	1955
117	964221	2944	489843	474378	100	90	1.26912	0.7621	52	51.8	218899	542	1713	1.00417	0.741098	1955
118	998015	2415	512232	485783	100	90	1.51075	0.7621	52	51.8	218899	542	1713	1.00594	0.748344	1955
119	977923	1865	507568	470355	100	90	1.50179	0.7621	52	51.8	218899	542	1713	1.00661	0.74388	1955
120	733167	1665	261738	471429	100	90	1.59754	0.7621	48	51.8	218899	542	1713	1.09464	0.915152	1955
121	834228	1383	371380	455455	100	90	0.830553	0.7621	52	51.8	0	542	1713	1.03604	0.712007	1955
122	936893	1123	451630	475226	100	90	0.676386	0.7621	52	51.8	0	542	1713	1.02782	0.701056	1955
123	1.0472e+006	901	521169	514907	100	90	0.590539	0.7621	52	51.8	0	542	1713	1.02427	0.699793	1955
124	1.1171e+006	755	562852	544207	100	90	0.616198	0.7621	52	51.8	0	542	1713	1.02559	0.713296	1955
125	1.12153e+006	708	572520	540207	100	90	0.68062	0.7621	52	51.8	0	542	1713	1.02781	0.725453	1955
126	1.10608e+006	1718	577897	528180	100	90	1.51755	0.7621	52	51.8	0	542	1713	1.02717	0.727714	1955
127	1.10596e+006	1516	583405	522553	100	90	1.68294	0.7621	52	51.8	0	542	1713	1.03268	0.722985	1955
128	1.12714e+006	1423	598486	528658	100	90	1.83999	0.7621	52	51.8	0	542	1713	1.03272	0.71582	1955
129	783636	1188	280478	503158	100	90	1.98683	0.7621	52	51.8	0	542	1713	1.03818	0.703863	1955
130	837457	1023	362104	475353	100	90	2.05869	0.7621	52	51.8	0	542	1713	1.04204	0.705882	1955
131	869430	882	419369	450061	100	90	2.19236	0.7621	52	51.8	0	542	1713	1.05528	0.729698	1955
132	868278	785	443808	424469	100	90	2.26322	0.7621	52	51.8	0	542	1713	1.05814	0.723377	1955
133	813039	666	427685	385354	100	90	2.32921	0.7621	52	51.8	0	542	1713	1.07049	0.731595	1955
134	795547	604	425945	369602	100	90	2.36297	0.7621	52	51.8	0	542	1713	1.07442	0.725126	1955
135	752819	550	405354	347465	100	90	2.41043	0.7621	52	51.8	0	542	1713	1.08308	0.743017	1955
136	713340	506	380889	323826	100	90	2.44296	0.7621	52	51.8	0	542	1713	1.10069	0.755601	1955
137	618071	426	329204	275894	100	90	2.44392	0.7621	52	51.8	0	542	1713	1.10647	0.773171	1955
138	608637	403	325198	270231	100	90	2.52555	0.7621	52	51.8	0	542	1713	1.11034	0.76943	1955
139	565747	361	302232	251103	100	90	2.57273	0.7621	52	51.8	0	542	1713	1.11749	0.781341	1955
140	379096	333	143601	233700	100	90	2.60494	0.7621	52	51.8	0	542	1713	1.12174	0.776358	1955
141	401567	303	183924	217643	100	90	2.59525	0.7621	52	51.8	0	542	1713	1.15033	0.8	1955
142	244015	271	46958.9	197056	100	90	0.111486	0.7621	52	51.8	175088	542	1713	1.00286	0.752324	1955
143	569496	252	231787	337710	100	90	0.0861919	0.7621	52	51.8	175088	542	1713	1.00214	0.749665	1955
144	843623	228	383179	460443	100	90	0.0867904	0.7621	52	51.8	175088	542	1713	1.00239	0.776401	1955
145	808552	204	383081	425471	100	90	0.0888124	0.7621	52	51.8	175088	542	1713	1.00238	0.818556	1955
146	845496	188	421913	423583	100	90	0.104081	0.7621	52	51.8	175088	542	1713	1.00273	0.829656	1955
147	971560	3066	495433	476127	100	90	1.15479	0.7621	52	51.8	175088	542	1713	1.00396	0.82878	1955
148	1.01684e+006	2506	522672	494163	100	90	1.34481	0.7621	52	51.8	175088	542	1713	1.0061	0.833437	1955
149	1.02136e+006	1968	532038	489325	100	90	1.3903	0.7621	52	51.8	175088	542	1713	1.00942	0.842105	1955
150	758056	1821	271677	486378	100	90	1.52058	0.7621	48	51.8	175088	542	1713	1.12163	1.04093	1955
151	816530	1492	361953	442376	100	90	0.946242	0.7621	52	51.8	0	542	1713	1.06049	0.840441	1955
152	937290	1311	450828	468345	100	90	0.806469	0.7621	52	51.8	0	542	1713	1.04655	0.810224	1955
153	1.04141e+006	1100	518233	502700	100	90	0.741327	0.7621	52	51.8	0	542	1713	1.04079	0.800222	1955
154	1.10242e+006	891	555616	528730	100	90	0.74716	0.7621	52	51.8	0	542	1713	1.04432	0.806807	1955
155	1.12981e+006	888	576818	536404	100	90	0.878165	0.7621	52	51.8	0	542	1713	1.05245	0.825353	1955
156	1.09192e+006	1538	572523	519394	100	90	1.46679	0.7621	52	51.8	0	542	1713	1.05375	0.831944	1955
157	1.07611e+006	1525	570256	505854	100	90	1.64925	0.7621	52	51.8	0	542	1713	1.05532	0.817475	1955
158	1.02711e+006	1365	549225	477884	100	90	1.77119	0.7621	52	51.8	0	542	1713	1.05561	0.802572	1955
159	983153	1154	529752	453401	100	90	1.82996	0.7621	52	51.8	0	542	1713	1.05962	0.807692	1955
160	968334	1041	524119	444215	100	90	1.89837	0.7621	52	51.8	0	542	1713	1.06306	0.817641	1955
161	910134	915	493903	416231	100	90	1.98876	0.7621	52	51.8	0	542	1713	1.06661	0.824522	1955
162	850041	813	461775	388266	100	90	2.05011	0.7621	52	51.8	0	542	1713	1.08767	0.839241	1955
163	810981	740	441262	369719	100	90	2.08407	0.7621	52	51.8	0	542	1713	1.09696	0.849791	1955
164	762480	674	415036	347444	100	90	2.1245	0.7621	52	51.8	0	542	1713	1.11647	0.878648	1955
165	714682	610	389272	325410	100	90	2.18099	0.7621	52	51.8	0	542	1713	1.11982	0.870307	1955
166	675813	564	366508	305688	100	90	2.18922	0.7621	52	51.8	0	542	1713	1.12712	0.890335	1955
167	622222	509	335949	280390	100	90	2.1867	0.7621	52	51.8	0	542	1713	1.14844	0.926004	1955
168	594090	485	320856	267450	100	90	2.20621	0.7621	52	51.8	0	542	1713	1.14675	0.919101	1955
169	530142	430	287260	238015	100	90	2.20249	0.7621	52	51.8	0	542	1713	1.13909	0.906091	1955
170	471535	386	256260	211690	100	90	2.14602	0.7621	52	51.8	0	542	1713	1.15633	0.928977	1955
171	432059	349	236828	195231	100	90	2.15895	0.7621	52	51.8	0	542	1713	1.15224	0.917981	1955
172	235244	318	50494.3	184750	100	90	0.103794	0.7621	52	51.8	188355	542	1713	1.00283	0.728467	1955
173	622359	292	266965	355395	100	90	0.0838684	0.7621	52	51.8	188355	542	1713	1.00219	0.725838	1955
174	774155	242	359074	415082	100	90	0.0760697	0.7621	52	51.8	188355	542	1713	1.00208	0.762867	1955
175	707042	234	343058	363983	100	90	0.0852464	0.7621	52	51.8	188355	542	1713	1.00246	0.818122	1955
176	817217	202	415054	402163	100	90	0.0987428	0.7621	52	51.8	188355	542	1713	1.00303	0.820234	1955
177	947549	3272	485664	461885	100	90	1.17217	0.7621	52	51.8	188355	542	1713	1.00375	0.833822	1955
178	977957	2563	503444	474513	100	90	1.34733	0.7621	51	51.8	188355	542	1713	1.00549	0.841438	1955
179	989110	2060	515311	473799	100	90	1.38475	0.7621	51	51.8	188355	542	1713	1.00805	0.829709	1955
180	729716	1846	261350	468366	100	90	1.45843	0.7621	47	51.8	188355	542	1713	1.11225	1.02846	1955
181	820238	1535	363371	444635	100	90	0.732497	0.7621	52	51.8	0	542	1713	1.04	0.775295	1955
182	967902	1307	462751	487626	100	90	0.610389	0.7621	52	51.8	0	542	1713	1.03014	0.763198	1955
183	1.08566e+006	1085	534387	532027	100	90	0.558118	0.7621	52	51.8	0	542	1713	1.02878	0.763607	1955
184	1.11784e+006	926	559964	540069	100	90	0.585115	0.7621	52	51.8	0	542	1713	1.03074	0.795254	1955
185	1.0762e+006	866	549465	511095	100	90	0.66353	0.7621	52	51.8	0	542	1713	1.0329	0.819429	1955
186	1.06203e+006	1831	558775	503259	100	90	1.31094	0.7621	52	51.8	0	542	1713	1.03257	0.824063	1955
187	1.05471e+006	1682	560298	494409	100	90	1.48238	0.7621	52	51.8	0	542	1713	1.03561	0.817323	1955
188	1.03274e+006	1560	552370	480372	100	90	1.6472	0.7621	52	51.8	0	542	1713	1.03736	0.812378	1955
189	1.02377e+006	1341	550508	473257	100	90	1.76685	0.7621	52	51.8	0	542	1713	1.04533	0.811221	1955
190	973545	1128	526465	447080	100	90	1.81989	0.7621	52	51.8	0	542	1713	1.05219	0.821942	1955
191	920318	976	499848	420470	100	90	1.8982	0.7621	52	51.8	0	542	1713	1.05523	0.823468	1955
192	882647	877	480052	402594	100	90	1.96338	0.7621	52	51.8	0	542	1713	1.05971	0.814516	1955
193	851786	803	463521	388265	100	90	2.04938	0.7621	52	51.8	0	542	1713	1.0773	0.841572	1955
194	801151	725	435809	365342	100	90	2.09639	0.7621	52	51.8	0	542	1713	1.08977	0.844413	1955
195	752922	665	410426	342495	100	90	2.14962	0.7621	52	51.8	0	542	1713	1.09961	0.851852	1955
196	663438	561	360177	299213	100	90	2.17019	0.7621	52	51.8	0	542	1713	1.1046	0.848263	1955
197	639214	523	345331	286713	100	90	2.18736	0.7621	52	51.8	0	542	1713	1.10309	0.854331	1955
198	581864	475	314265	261426	100	90	2.20754	0.7621	52	51.8	0	542	1713	1.10445	0.853392	1955
199	556233	434	300296	249627	100	90	2.22236	0.7621	52	51.8	0	542	1713	1.11677	0.838095	1955
200	494898	377	267690	222049	100	90	2.18714	0.7621	52	51.8	0	542	1713	1.12621	0.833333	1955
201	437771	336	239903	197868	100	90	2.2088	0.7621	52	51.8	0	542	1713	1.1396	0.849057	1955
202	218963	285	45329.2	173634	100	90	0.0959774	0.7621	52	51.8	194386	542	1713	1.00244	0.730812	1955
203	591108	238	254784	336324	100	90	0.0699082	0.7621	52	51.8	194386	542	1713	1.00176	0.726928	1955
