Time	totMass	NInd	abovemass	belowmass	mean_ares	mean_bres	shannon	meanShannon	NPFT	meanNPFT	Cutted	NNonClonal	NClonal	mean_generation	mean_genet_size	NGenets
1	557	0	278.5	278.5	100	90	0	0.807045	52	51.3	0	519	1475	1	0.770235	1672
2	16306.4	0	7921.37	8385.03	100	90	0	0.807045	52	51.3	0	519	1475	1	0.784899	1672
3	74710	0	39860.1	34849.9	100	90	0	0.807045	52	51.3	0	519	1475	1	0.786604	1672
4	224926	0	119415	105511	100	90	0	0.807045	52	51.3	0	519	1475	1	0.787709	1672
5	489643	0	258766	230877	100	90	0	0.807045	52	51.3	0	519	1475	1	0.786247	1672
6	817457	727	431596	385861	100	90	2.64203	0.807045	52	51.3	0	519	1475	1.00739	0.791522	1672
7	1.10457e+006	980	586209	518360	100	90	3.3226	0.807045	52	51.3	0	519	1475	1.02076	0.803157	1672
8	1.31035e+006	1002	700700	609652	100	90	3.36322	0.807045	52	51.3	0	519	1475	1.04128	0.831337	1672
9	1.46641e+006	945	788817	677595	100	90	3.24027	0.807045	52	51.3	0	519	1475	1.04713	0.835979	1672
10	1.55218e+006	891	838726	713457	100	90	3.12253	0.807045	52	51.3	0	519	1475	1.0646	0.866442	1672
11	1.62125e+006	859	880348	740906	100	90	3.10169	0.807045	52	51.3	0	519	1475	1.07671	0.880562	1672
12	1.69166e+006	852	921594	770069	100	90	3.1229	0.807045	52	51.3	0	519	1475	1.10039	0.90681	1672
13	1.71695e+006	832	937046	779908	100	90	3.14128	0.807045	52	51.3	0	519	1475	1.11975	0.936646	1672
14	1.74919e+006	816	956066	793121	100	90	3.11318	0.807045	52	51.3	0	519	1475	1.14286	0.961735	1672
15	1.75097e+006	802	958365	792602	100	90	3.10491	0.807045	52	51.3	0	519	1475	1.15284	0.969935	1672
16	1.78504e+006	796	964832	795016	100	90	3.08979	0.807045	52	51.3	0	519	1475	1.17946	0.993386	1672
17	1.80314e+006	790	962913	791636	100	90	3.08566	0.807045	52	51.3	0	519	1475	1.1928	1.00541	1672
18	1.8381e+006	797	979334	804388	100	90	3.17798	0.807045	52	51.3	0	519	1475	1.19495	0.993169	1672
19	1.87003e+006	798	996647	817601	100	90	3.25751	0.807045	52	51.3	0	519	1475	1.18912	0.96845	1672
20	1.87807e+006	791	1.00249e+006	820524	100	90	3.30096	0.807045	52	51.3	0	519	1475	1.18758	0.959441	1672
21	1.82391e+006	799	1.00441e+006	819496	100	90	3.35959	0.807045	52	51.3	0	519	1475	1.1928	0.951909	1672
22	1.82324e+006	799	1.00537e+006	817867	100	90	1.52544	0.807045	52	51.3	0	519	1475	1.07032	0.810822	1672
23	1.83234e+006	791	1.0085e+006	823838	100	90	1.50828	0.807045	52	51.3	0	519	1475	1.07283	0.81822	1672
24	1.84583e+006	774	1.01429e+006	831542	100	90	1.47279	0.807045	52	51.3	0	519	1475	1.07273	0.830613	1672
25	1.85637e+006	763	1.01987e+006	836503	100	90	1.54183	0.807045	52	51.3	0	519	1475	1.08128	0.866339	1672
26	1.87224e+006	755	1.0292e+006	843045	100	90	1.67286	0.807045	52	51.3	0	519	1475	1.10341	0.910877	1672
27	1.8941e+006	1228	1.04091e+006	853191	100	90	2.70658	0.807045	52	51.3	0	519	1475	1.11854	0.928222	1672
28	1.93008e+006	1185	1.06112e+006	868959	100	90	2.87616	0.807045	52	51.3	0	519	1475	1.1328	0.935542	1672
29	1.95674e+006	1131	1.07581e+006	880939	100	90	2.97416	0.807045	52	51.3	0	519	1475	1.16105	0.957447	1672
30	1.43437e+006	1081	544002	890365	100	90	2.35602	0.807045	52	51.3	0	519	1475	1.54092	1.56743	1672
31	1.48021e+006	951	656201	821416	100	90	1.31004	0.807045	52	51.3	0	519	1475	1.17137	0.93131	1672
32	1.50621e+006	854	715214	786705	100	90	1.09357	0.807045	52	51.3	0	519	1475	1.11419	0.852779	1672
33	1.46634e+006	756	719919	742122	100	90	0.93952	0.807045	52	51.3	0	519	1475	1.09475	0.837045	1672
34	1.44115e+006	669	723065	714051	100	90	1.05035	0.807045	52	51.3	0	519	1475	1.1139	0.857805	1672
35	1.35262e+006	748	690266	658593	100	90	1.32692	0.807045	52	51.3	0	519	1475	1.1251	0.881382	1672
36	1.28682e+006	754	668590	618226	100	90	1.55669	0.807045	52	51.3	0	519	1475	1.14075	0.901832	1672
37	1.23987e+006	832	653260	586612	100	90	1.96566	0.807045	52	51.3	0	519	1475	1.1483	0.901921	1672
38	1.23146e+006	912	654680	576778	100	90	2.55162	0.807045	52	51.3	0	519	1475	1.17892	0.926617	1672
39	1.1887e+006	740	635290	553409	100	90	2.62071	0.807045	52	51.3	0	519	1475	1.21457	0.946708	1672
40	1.09838e+006	588	592442	505933	100	90	2.73791	0.807045	52	51.3	0	519	1475	1.26022	0.98419	1672
41	1.06407e+006	518	578169	485903	100	90	2.77749	0.807045	52	51.3	0	519	1475	1.29822	1.0157	1672
42	1.03813e+006	467	566657	471478	100	90	2.79901	0.807045	52	51.3	0	519	1475	1.31648	1.03769	1672
43	998799	423	547005	451795	100	90	2.82669	0.807045	52	51.3	0	519	1475	1.35281	1.09375	1672
44	923068	381	507606	415462	100	90	2.85241	0.807045	52	51.3	0	519	1475	1.39401	1.14241	1672
45	880563	354	485045	395518	100	90	2.98092	0.807045	52	51.3	0	519	1475	1.42857	1.13937	1672
46	834429	326	452356	368481	100	90	3.01331	0.807045	52	51.3	0	519	1475	1.46179	1.17871	1672
47	802345	308	429336	349491	100	90	3.03647	0.807045	52	51.3	0	519	1475	1.49455	1.2	1672
48	741841	279	395822	322348	100	90	3.02691	0.807045	52	51.3	0	519	1475	1.50407	1.1982	1672
49	659326	246	350886	287179	100	90	3.06942	0.807045	52	51.3	0	519	1475	1.52657	1.22165	1672
50	586020	214	313370	254382	100	90	3.10177	0.807045	52	51.3	0	519	1475	1.5082	1.13295	1672
51	539882	194	298544	241338	100	90	3.10138	0.807045	52	51.3	0	519	1475	1.5061	1.12987	1672
52	292914	192	50400.1	242514	100	90	0.111443	0.807045	52	51.3	257283	519	1475	1.00669	0.800556	1672
53	530659	166	196729	333929	100	90	0.0721056	0.807045	52	51.3	257283	519	1475	1.00431	0.793216	1672
54	805383	137	352890	452493	100	90	0.0669685	0.807045	52	51.3	257283	519	1475	1.00429	0.800161	1672
55	808331	116	372260	436071	100	90	0.0657019	0.807045	52	51.3	257283	519	1475	1.00414	0.801631	1672
56	810349	96	396162	414187	100	90	0.0672706	0.807045	52	51.3	257283	519	1475	1.00452	0.802373	1672
57	945688	2697	478574	467114	100	90	1.38251	0.807045	52	51.3	257283	519	1475	1.00606	0.792338	1672
58	1.03102e+006	2383	527368	503648	100	90	1.72577	0.807045	52	51.3	257283	519	1475	1.00759	0.780643	1672
59	1.06099e+006	1912	548452	512535	100	90	1.85145	0.807045	52	51.3	257283	519	1475	1.00982	0.771468	1672
60	800320	1653	283885	516435	100	90	2.0096	0.807045	52	51.3	257283	519	1475	1.12906	0.987234	1672
61	919591	1385	404337	509505	100	90	1.24006	0.807045	52	51.3	0	519	1475	1.0634	0.861648	1672
62	1.01184e+006	1164	483693	519584	100	90	1.02192	0.807045	52	51.3	0	519	1475	1.04701	0.84144	1672
63	1.11203e+006	986	552873	549773	100	90	0.958269	0.807045	52	51.3	0	519	1475	1.04566	0.82803	1672
64	1.16994e+006	821	591664	569469	100	90	0.996846	0.807045	52	51.3	0	519	1475	1.05037	0.810604	1672
65	1.17823e+006	767	604648	565727	100	90	1.08957	0.807045	52	51.3	0	519	1475	1.05338	0.807643	1672
66	1.19163e+006	1419	623206	568425	100	90	2.11931	0.807045	52	51.3	0	519	1475	1.06182	0.816514	1672
67	1.15025e+006	1273	606455	543800	100	90	2.26747	0.807045	52	51.3	0	519	1475	1.06095	0.79755	1672
68	1.14062e+006	1135	606221	534398	100	90	2.42417	0.807045	52	51.3	0	519	1475	1.06891	0.798736	1672
69	1.1145e+006	976	596344	518160	100	90	2.51364	0.807045	52	51.3	0	519	1475	1.0753	0.805876	1672
70	1.06356e+006	835	573191	490366	100	90	2.51444	0.807045	52	51.3	0	519	1475	1.08104	0.807834	1672
