Time	totMass	NInd	abovemass	belowmass	mean_ares	mean_bres	shannon	meanShannon	NPFT	meanNPFT	Cutted	NNonClonal	NClonal	mean_generation	mean_genet_size	NGenets
1	581.4	0	290.7	290.7	100	90	0	0.787379	52	51.8	0	590	1543	1	0.757921	1855
2	16995	0	8260.09	8734.94	100	90	0	0.787379	52	51.8	0	590	1543	1	0.762195	1855
3	77595.2	0	41450.1	36145.1	100	90	0	0.787379	52	51.8	0	590	1543	1	0.77227	1855
4	232018	0	123083	108935	100	90	0	0.787379	52	51.8	0	590	1543	1	0.771902	1855
5	498128	0	263106	235022	100	90	0	0.787379	52	51.8	0	590	1543	1	0.771359	1855
6	826300	757	435796	390503	100	90	2.67311	0.787379	52	51.8	0	590	1543	1.00722	0.775233	1855
7	1.10934e+06	1003	587953	521388	100	90	3.32432	0.787379	52	51.8	0	590	1543	1.017	0.784101	1855
8	1.30407e+06	1001	695894	608171	100	90	3.30396	0.787379	52	51.8	0	590	1543	1.03355	0.801199	1855
9	1.43684e+06	933	773114	663728	100	90	3.14453	0.787379	52	51.8	0	590	1543	1.0477	0.812634	1855
10	1.53734e+06	885	832947	704390	100	90	3.06431	0.787379	52	51.8	0	590	1543	1.05969	0.822072	1855
11	1.61043e+06	857	876617	733810	100	90	3.04633	0.787379	52	51.8	0	590	1543	1.07401	0.837237	1855
12	1.66241e+06	836	907792	754619	100	90	3.05569	0.787379	52	51.8	0	590	1543	1.09117	0.862319	1855
13	1.70348e+06	818	932489	770989	100	90	3.08393	0.787379	52	51.8	0	590	1543	1.101	0.881546	1855
14	1.73563e+06	816	951790	783842	100	90	3.14004	0.787379	52	51.8	0	590	1543	1.11518	0.896815	1855
15	1.75462e+06	799	963495	791121	100	90	3.13772	0.787379	52	51.8	0	590	1543	1.13676	0.902597	1855
16	1.79597e+06	798	973308	796830	100	90	3.17651	0.787379	52	51.8	0	590	1543	1.16037	0.923784	1855
17	1.83102e+06	796	979836	800791	100	90	3.19204	0.787379	52	51.8	0	590	1543	1.16824	0.93725	1855
18	1.8606e+06	798	992703	812292	100	90	3.24377	0.787379	52	51.8	0	590	1543	1.16447	0.936572	1855
19	1.88167e+06	794	1.00481e+06	820075	100	90	3.3135	0.787379	52	51.8	0	590	1543	1.16418	0.924554	1855
20	1.897e+06	790	1.01433e+06	826498	100	90	3.35541	0.787379	52	51.8	0	590	1543	1.16391	0.916551	1855
21	1.83752e+06	786	1.01396e+06	823568	100	90	3.39013	0.787379	52	51.8	0	590	1543	1.16216	0.899718	1855
22	1.84738e+06	787	1.02046e+06	826913	100	90	1.48064	0.787379	52	51.8	0	590	1543	1.05687	0.757908	1855
23	1.85506e+06	783	1.02253e+06	832534	100	90	1.46711	0.787379	52	51.8	0	590	1543	1.06198	0.767357	1855
24	1.86264e+06	765	1.02466e+06	837974	100	90	1.43956	0.787379	52	51.8	0	590	1543	1.06168	0.778559	1855
25	1.8792e+06	758	1.03432e+06	844886	100	90	1.50106	0.787379	52	51.8	0	590	1543	1.0672	0.792632	1855
26	1.89518e+06	748	1.04401e+06	851174	100	90	1.62422	0.787379	52	51.8	0	590	1543	1.07843	0.818717	1855
27	1.91786e+06	1268	1.05594e+06	861915	100	90	2.68568	0.787379	52	51.8	0	590	1543	1.09166	0.837548	1855
28	1.94237e+06	1164	1.06947e+06	872903	100	90	2.76191	0.787379	52	51.8	0	590	1543	1.10753	0.870175	1855
29	1.96755e+06	1111	1.08272e+06	884833	100	90	2.86283	0.787379	52	51.8	0	590	1543	1.12527	0.896154	1855
30	1.45719e+06	1093	553126	904063	100	90	2.35651	0.787379	52	51.8	0	590	1543	1.47734	1.47411	1855
31	1.4996e+06	954	663636	833806	100	90	1.32499	0.787379	52	51.8	0	590	1543	1.15798	0.892796	1855
32	1.47517e+06	838	698156	773442	100	90	1.04268	0.787379	52	51.8	0	590	1543	1.09795	0.811376	1855
33	1.43767e+06	726	705354	728796	100	90	0.824759	0.787379	52	51.8	0	590	1543	1.07036	0.768421	1855
34	1.39935e+06	627	701359	694984	100	90	0.887935	0.787379	52	51.8	0	590	1543	1.08313	0.766646	1855
35	1.35276e+06	685	690960	659230	100	90	1.14442	0.787379	52	51.8	0	590	1543	1.09297	0.781674	1855
36	1.3201e+06	718	683401	636696	100	90	1.41566	0.787379	52	51.8	0	590	1543	1.10357	0.796271	1855
37	1.2393e+06	849	652077	587223	100	90	1.94881	0.787379	52	51.8	0	590	1543	1.1165	0.806268	1855
38	1.20671e+06	953	641564	565149	100	90	2.53191	0.787379	52	51.8	0	590	1543	1.13932	0.822785	1855
39	1.12767e+06	711	604659	523009	100	90	2.54939	0.787379	52	51.8	0	590	1543	1.19085	0.877329	1855
40	1.10385e+06	612	595866	507981	100	90	2.57329	0.787379	52	51.8	0	590	1543	1.21386	0.901818	1855
41	1.04747e+06	534	567412	480055	100	90	2.64982	0.787379	52	51.8	0	590	1543	1.22576	0.91841	1855
42	1.00604e+06	478	547326	458709	100	90	2.74734	0.787379	52	51.8	0	590	1543	1.2354	0.942721	1855
43	939812	431	513175	426637	100	90	2.7597	0.787379	52	51.8	0	590	1543	1.2471	0.919481	1855
44	875522	377	480292	395231	100	90	2.79617	0.787379	52	51.8	0	590	1543	1.25404	0.943452	1855
45	814221	334	448096	366125	100	90	2.90049	0.787379	52	51.8	0	590	1543	1.27171	0.966102	1855
46	743109	295	403041	327517	100	90	2.91058	0.787379	52	51.8	0	590	1543	1.28896	0.973282	1855
47	681458	255	365785	295174	100	90	2.97417	0.787379	52	51.8	0	590	1543	1.31128	0.942982	1855
48	642138	230	343650	277642	100	90	3.01552	0.787379	52	51.8	0	590	1543	1.33333	0.955665	1855
49	595873	210	319602	256878	100	90	3.10138	0.787379	52	51.8	0	590	1543	1.34896	0.977528	1855
50	518868	177	279102	223360	100	90	3.17592	0.787379	52	51.8	0	590	1543	1.30488	0.910256	1855
