Time	totMass	NInd	abovemass	belowmass	mean_ares	mean_bres	shannon	meanShannon	NPFT	meanNPFT	Cutted	NNonClonal	NClonal	mean_generation	mean_genet_size	NGenets
1	558.4	0	279.2	279.2	100	90	0	0.786126	52	51.8	0	407	1947	1	0.752703	1952
2	15836.9	0	7693.71	8143.22	100	90	0	0.786126	52	51.8	0	407	1947	1	0.763964	1952
3	73733.3	0	39294	34439.3	100	90	0	0.786126	52	51.8	0	407	1947	1	0.765074	1952
4	221436	0	117767	103669	100	90	0	0.786126	52	51.8	0	407	1947	1	0.762561	1952
5	487286	0	257507	229780	100	90	0	0.786126	52	51.8	0	407	1947	1.00082	0.763378	1952
6	815244	697	430300	384944	100	90	2.57376	0.786126	52	51.8	0	407	1947	1.00497	0.76378	1952
7	1.10877e+006	968	588723	520043	100	90	3.35023	0.786126	52	51.8	0	407	1947	1.0101	0.767225	1952
8	1.31719e+006	994	704022	613170	100	90	3.42298	0.786126	52	51.8	0	407	1947	1.02135	0.780684	1952
9	1.45333e+006	932	781318	672014	100	90	3.27722	0.786126	52	51.8	0	407	1947	1.03944	0.803648	1952
10	1.54266e+006	878	833654	709007	100	90	3.15005	0.786126	52	51.8	0	407	1947	1.05306	0.81984	1952
11	1.60885e+006	846	872753	736093	100	90	3.1315	0.786126	52	51.8	0	407	1947	1.06667	0.828979	1952
12	1.64788e+006	816	897149	750729	100	90	3.09377	0.786126	52	51.8	0	407	1947	1.08317	0.855198	1952
13	1.68512e+006	799	920043	765081	100	90	3.09423	0.786126	52	51.8	0	407	1947	1.09239	0.863694	1952
14	1.71504e+006	781	938149	776887	100	90	3.09443	0.786126	52	51.8	0	407	1947	1.11633	0.886275	1952
15	1.73232e+006	769	948829	783490	100	90	3.08054	0.786126	52	51.8	0	407	1947	1.14049	0.908969	1952
16	1.77226e+006	771	958422	788637	100	90	3.13866	0.786126	52	51.8	0	407	1947	1.15172	0.917232	1952
