Time	totMass	NInd	abovemass	belowmass	mean_ares	mean_bres	shannon	meanShannon	NPFT	meanNPFT	Cutted	NNonClonal	NClonal	mean_generation	mean_genet_size	NGenets
1	534	0	267	267	100	90	0	0.771351	52	51.5	0	552	1834	1	0.77459	1924
2	15542	0	7554.6	7987.36	100	90	0	0.771351	52	51.5	0	552	1834	1	0.760753	1924
3	71889.8	0	38261.6	33628.2	100	90	0	0.771351	52	51.5	0	552	1834	1	0.761941	1924
4	218126	0	115513	102613	100	90	0	0.771351	52	51.5	0	552	1834	1	0.761453	1924
5	477920	0	252058	225862	100	90	0	0.771351	52	51.5	0	552	1834	1.0016	0.759836	1924
6	799074	695	420659	378415	100	90	2.52786	0.771351	52	51.5	0	552	1834	1.00732	0.763543	1924
7	1.09299e+06	973	578228	514758	100	90	3.29492	0.771351	52	51.5	0	552	1834	1.01733	0.769791	1924
8	1.29899e+06	1025	691980	607007	100	90	3.4386	0.771351	52	51.5	0	552	1834	1.02508	0.776585	1924
9	1.4436e+06	961	774719	668877	100	90	3.27689	0.771351	52	51.5	0	552	1834	1.04089	0.792924	1924
10	1.55092e+06	914	836937	713982	100	90	3.1904	0.771351	52	51.5	0	552	1834	1.05908	0.807229	1924
11	1.62609e+06	879	881301	744784	100	90	3.13989	0.771351	52	51.5	0	552	1834	1.07601	0.826879	1924
12	1.68229e+06	855	914247	768046	100	90	3.1047	0.771351	52	51.5	0	552	1834	1.08663	0.841608	1924
13	1.72041e+06	837	936920	783493	100	90	3.11874	0.771351	52	51.5	0	552	1834	1.09843	0.854369	1924
14	1.75436e+06	830	957177	797185	100	90	3.17237	0.771351	52	51.5	0	552	1834	1.10814	0.874222	1924
15	1.78691e+06	829	976213	810697	100	90	3.22943	0.771351	52	51.5	0	552	1834	1.11884	0.877215	1924
16	1.81258e+06	816	978177	808805	100	90	3.24852	0.771351	52	51.5	0	552	1834	1.12306	0.88716	1924
17	1.85771e+06	811	990584	816663	100	90	3.25706	0.771351	52	51.5	0	552	1834	1.14368	0.910761	1924
18	1.88176e+06	807	1.00062e+06	824447	100	90	3.30634	0.771351	52	51.5	0	552	1834	1.14421	0.906542	1924
19	1.90464e+06	801	1.01337e+06	833245	100	90	3.35323	0.771351	52	51.5	0	552	1834	1.13906	0.887686	1924
20	1.91183e+06	795	1.0183e+06	836300	100	90	3.36468	0.771351	52	51.5	0	552	1834	1.14409	0.883081	1924
21	1.86596e+06	795	1.0263e+06	839668	100	90	3.40343	0.771351	52	51.5	0	552	1834	1.15365	0.882108	1924
22	1.86854e+06	797	1.02898e+06	839558	100	90	1.56151	0.771351	52	51.5	0	552	1834	1.05731	0.753735	1924
23	1.87678e+06	785	1.03083e+06	845947	100	90	1.5282	0.771351	52	51.5	0	552	1834	1.06322	0.76603	1924
24	1.89826e+06	769	1.04111e+06	857151	100	90	1.49532	0.771351	52	51.5	0	552	1834	1.06183	0.774106	1924
25	1.89609e+06	754	1.04028e+06	855805	100	90	1.55925	0.771351	52	51.5	0	552	1834	1.07073	0.788663	1924
26	1.92363e+06	751	1.05602e+06	867601	100	90	1.68161	0.771351	52	51.5	0	552	1834	1.08375	0.816872	1924
27	1.93479e+06	1221	1.06264e+06	872151	100	90	2.70616	0.771351	52	51.5	0	552	1834	1.09902	0.834665	1924
28	1.93656e+06	1120	1.06346e+06	873103	100	90	2.77761	0.771351	52	51.5	0	552	1834	1.11663	0.855566	1924
29	1.96192e+06	1078	1.0778e+06	884119	100	90	2.89276	0.771351	52	51.5	0	552	1834	1.13358	0.862138	1924
30	1.4477e+06	1048	548385	899313	100	90	2.35514	0.771351	52	51.5	0	552	1834	1.47981	1.43022	1924
31	1.51498e+06	949	670495	842061	100	90	1.30617	0.771351	52	51.5	0	552	1834	1.15737	0.867569	1924
32	1.5145e+06	840	716248	794262	100	90	1.07404	0.771351	52	51.5	0	552	1834	1.10519	0.806889	1924
33	1.50379e+06	748	735715	763948	100	90	0.872703	0.771351	52	51.5	0	552	1834	1.08108	0.791513	1924
34	1.4844e+06	661	743340	737453	100	90	0.979043	0.771351	52	51.5	0	552	1834	1.08793	0.79955	1924
35	1.44672e+06	762	735259	708125	100	90	1.31122	0.771351	52	51.5	0	552	1834	1.10022	0.824135	1924
36	1.34401e+06	763	695570	648438	100	90	1.4835	0.771351	52	51.5	0	552	1834	1.10249	0.840167	1924
37	1.30915e+06	808	685362	623784	100	90	1.81513	0.771351	52	51.5	0	552	1834	1.11644	0.852802	1924
38	1.29971e+06	975	687402	612308	100	90	2.50577	0.771351	52	51.5	0	552	1834	1.13338	0.865979	1924
39	1.19988e+06	780	638510	561366	100	90	2.63992	0.771351	52	51.5	0	552	1834	1.15847	0.882609	1924
40	1.1481e+06	652	616755	531343	100	90	2.69738	0.771351	52	51.5	0	552	1834	1.17805	0.869792	1924
41	1.08561e+06	548	587175	498431	100	90	2.72908	0.771351	52	51.5	0	552	1834	1.19861	0.878099	1924
42	1.04201e+06	484	565833	476176	100	90	2.75268	0.771351	52	51.5	0	552	1834	1.22294	0.895349	1924
