Time	totMass	NInd	abovemass	belowmass	mean_ares	mean_bres	shannon	meanShannon	NPFT	meanNPFT	Cutted	NNonClonal	NClonal	mean_generation	mean_genet_size	NGenets
1	417	0	208.5	208.5	100	90	0	0.892074	40	38.8	0	368	1712	1	0.7875	1711
2	13361.6	0	6520.17	6841.43	100	90	0	0.892074	40	38.8	0	368	1712	1	0.788565	1711
3	65569.4	0	34282	31287.4	100	90	0	0.892074	40	38.8	0	368	1712	1	0.792435	1711
4	205994	0	106793	99200.3	100	90	0	0.892074	40	38.8	0	368	1712	1	0.795635	1711
5	463250	0	240043	223207	100	90	0	0.892074	40	38.8	0	368	1712	1.001	0.79898	1711
6	777722	621	403973	373750	100	90	2.5781	0.892074	40	38.8	0	368	1712	1.0132	0.811975	1711
7	1.04429e+06	831	546965	497322	100	90	3.1832	0.892074	40	38.8	0	368	1712	1.03692	0.836102	1711
8	1.22962e+06	864	649429	580190	100	90	3.23312	0.892074	40	38.8	0	368	1712	1.06198	0.861111	1711
9	1.34372e+06	819	713677	630046	100	90	3.06111	0.892074	40	38.8	0	368	1712	1.08986	0.894994	1711
10	1.42803e+06	785	762303	665730	100	90	2.99154	0.892074	40	38.8	0	368	1712	1.10345	0.913376	1711
11	1.49589e+06	770	800337	695549	100	90	2.922	0.892074	40	38.8	0	368	1712	1.12967	0.950197	1711
12	1.54585e+06	768	829141	716713	100	90	2.92214	0.892074	40	38.8	0	368	1712	1.15849	0.981233	1711
13	1.59173e+06	769	855454	736279	100	90	2.90693	0.892074	40	38.8	0	368	1712	1.18566	1.02466	1711
14	1.62765e+06	773	875509	752138	100	90	2.90958	0.892074	40	38.8	0	368	1712	1.20677	1.0571	1711
15	1.66198e+06	776	894633	767350	100	90	2.91154	0.892074	40	38.8	0	368	1712	1.23221	1.07876	1711
16	1.70109e+06	782	900856	772278	100	90	2.95965	0.892074	40	38.8	0	368	1712	1.24321	1.08559	1711
17	1.7543e+06	793	916070	785435	100	90	2.97056	0.892074	40	38.8	0	368	1712	1.2615	1.11494	1711
18	1.7744e+06	805	923674	793090	100	90	3.03094	0.892074	40	38.8	0	368	1712	1.25266	1.09767	1711
19	1.79275e+06	814	933354	800916	100	90	3.08903	0.892074	40	38.8	0	368	1712	1.26431	1.08223	1711
20	1.81317e+06	822	945232	809866	100	90	3.14446	0.892074	40	38.8	0	368	1712	1.26944	1.08197	1711
21	1.75917e+06	821	948941	810226	100	90	3.17005	0.892074	40	38.8	0	368	1712	1.26751	1.06637	1711
22	1.7724e+06	831	957174	815227	100	90	1.31635	0.892074	40	38.8	0	368	1712	1.07549	0.861718	1711
23	1.79746e+06	822	967729	829733	100	90	1.30189	0.892074	40	38.8	0	368	1712	1.08085	0.878566	1711
24	1.80987e+06	802	972772	837093	100	90	1.28327	0.892074	40	38.8	0	368	1712	1.08439	0.902439	1711
25	1.80246e+06	780	970188	832274	100	90	1.33226	0.892074	40	38.8	0	368	1712	1.09745	0.939121	1711
26	1.81831e+06	768	980161	838148	100	90	1.43665	0.892074	40	38.8	0	368	1712	1.11232	0.969231	1711
27	1.85187e+06	1373	999095	852779	100	90	2.49991	0.892074	40	38.8	0	368	1712	1.13864	1.00467	1711
