Time	totMass	NInd	abovemass	belowmass	mean_ares	mean_bres	shannon	meanShannon	NPFT	meanNPFT	Cutted	NNonClonal	NClonal	mean_generation	mean_genet_size	NGenets
1	382.4	0	191.2	191.2	100	90	0	0.841909	40	39.4	0	192	2153	1	0.80402	1938
2	12561.4	0	6126.46	6434.94	100	90	0	0.841909	40	39.4	0	192	2153	1	0.806704	1938
3	60801.9	0	31946	28855.8	100	90	0	0.841909	40	39.4	0	192	2153	1	0.79922	1938
4	189308	0	98330.2	90977.5	100	90	0	0.841909	40	39.4	0	192	2153	1	0.798202	1938
5	426362	0	221253	205109	100	90	0	0.841909	40	39.4	0	192	2153	1.00301	0.80102	1938
6	725217	577	378028	347189	100	90	2.44283	0.841909	40	39.4	0	192	2153	1.01015	0.806316	1938
7	975464	798	514087	461377	100	90	3.09716	0.841909	40	39.4	0	192	2153	1.0317	0.83426	1938
8	1.15275e+06	843	612986	539764	100	90	3.20576	0.841909	40	39.4	0	192	2153	1.05274	0.852906	1938
9	1.28569e+06	806	687986	597702	100	90	3.07809	0.841909	40	39.4	0	192	2153	1.07781	0.881041	1938
10	1.38467e+06	786	744384	640289	100	90	2.98218	0.841909	40	39.4	0	192	2153	1.11361	0.924936	1938
11	1.44823e+06	761	780322	667904	100	90	2.88483	0.841909	40	39.4	0	192	2153	1.14348	0.962963	1938
12	1.50595e+06	759	813067	692887	100	90	2.91816	0.841909	40	39.4	0	192	2153	1.15891	0.974497	1938
13	1.55273e+06	751	838765	713963	100	90	2.90063	0.841909	40	39.4	0	192	2153	1.18986	1.00826	1938
14	1.57336e+06	749	851526	721832	100	90	2.91916	0.841909	40	39.4	0	192	2153	1.20956	1.02273	1938
15	1.60064e+06	751	867329	733310	100	90	2.97667	0.841909	40	39.4	0	192	2153	1.21066	1.03043	1938
16	1.64342e+06	756	875651	739545	100	90	2.98774	0.841909	40	39.4	0	192	2153	1.22323	1.04545	1938
17	1.68519e+06	755	885217	747772	100	90	2.97116	0.841909	40	39.4	0	192	2153	1.24179	1.06942	1938
18	1.71062e+06	765	896772	757297	100	90	3.0513	0.841909	40	39.4	0	192	2153	1.23919	1.06418	1938
19	1.73783e+06	773	910906	768947	100	90	3.13906	0.841909	40	39.4	0	192	2153	1.23237	1.04662	1938
20	1.74711e+06	772	917145	772742	100	90	3.17112	0.841909	40	39.4	0	192	2153	1.23001	1.03805	1938
21	1.70546e+06	779	927035	778422	100	90	3.24323	0.841909	40	39.4	0	192	2153	1.23242	1.02599	1938
22	1.71867e+06	783	934854	783812	100	90	1.19452	0.841909	40	39.4	0	192	2153	1.05989	0.850541	1938
23	1.73673e+06	775	941117	795616	100	90	1.17812	0.841909	40	39.4	0	192	2153	1.06448	0.867478	1938
24	1.77747e+06	772	961805	815667	100	90	1.18149	0.841909	40	39.4	0	192	2153	1.07162	0.890386	1938
25	1.78492e+06	758	967269	817648	100	90	1.23133	0.841909	40	39.4	0	192	2153	1.08037	0.915736	1938
26	1.78957e+06	748	971394	818181	100	90	1.34244	0.841909	40	39.4	0	192	2153	1.09314	0.949017	1938
27	1.81216e+06	1413	984228	827935	100	90	2.44859	0.841909	40	39.4	0	192	2153	1.11671	0.97929	1938
28	1.84581e+06	1290	1.00306e+06	842749	100	90	2.55691	0.841909	40	39.4	0	192	2153	1.13584	0.99577	1938
29	1.8654e+06	1216	1.01311e+06	852287	100	90	2.65129	0.841909	40	39.4	0	192	2153	1.16678	1.01668	1938
30	1.38573e+06	1159	515944	869789	100	90	2.15104	0.841909	40	39.4	0	192	2153	1.51943	1.665	1938
