Time	Inds	seedlings	seeds	repromass	cover	shootmass	PFT
1	0	16	14	0	0	16	LECIcl3plb
1	0	16	14	0	0	16	LSCAplb
1	0	9	21	0	0	9	LSCIcl1plb
1	0	12	18	0	0	12	LSCIcl2plb
1	0	17	13	0	0	17	LSCIplb
1	0	14	16	0	0	14	LSCTplb
1	0	18	12	0	0	5.4	MECIcl3plb
1	0	17	12	0	0	5.1	MECIcl4plb
1	0	17	13	0	0	5.1	MECTcl3peb
1	0	22	8	0	0	6.6	MEITplb
1	0	21	9	0	0	6.3	MESTcl1plb
1	0	10	19	0	0	3	MRITcl3peb
1	0	14	16	0	0	4.2	MSCAcl3plb
1	0	18	12	0	0	5.4	MSCIcl1plb
1	0	12	18	0	0	3.6	MSCIcl3plb
1	0	8	20	0	0	2.4	MSCIplb
1	0	15	15	0	0	4.5	MSCTcl1plb
1	0	16	14	0	0	4.8	MSCTcl2plb
1	0	15	15	0	0	4.5	MSCTcl3plb
1	0	17	13	0	0	5.1	MSIAcl1plb
1	0	21	9	0	0	6.3	MSIIplb
1	0	10	19	0	0	3	MSITcl1plb
1	0	17	13	0	0	5.1	MSITcl3plb
1	0	12	18	0	0	3.6	MSITcl4plb
1	0	20	10	0	0	6	MSSIcl1plb
1	0	19	10	0	0	5.7	MSSTcl3plb
1	0	13	16	0	0	1.3	SECTpeb
1	0	13	17	0	0	1.3	SEIAcl4peb
1	0	20	10	0	0	2	SEITcl3peb
1	0	18	12	0	0	1.8	SEITcl4peb
1	0	11	19	0	0	1.1	SRIAcl1peb
1	0	13	16	0	0	1.3	SRIAcl1plb
1	0	16	14	0	0	1.6	SRIAcl2plb
1	0	17	13	0	0	1.7	SRIAcl4peb
1	0	18	12	0	0	1.8	SRITcl1plb
1	0	17	13	0	0	1.7	SSCTplb
1	0	13	16	0	0	1.3	SSIAcl4plb
1	0	10	20	0	0	1	SSITcl2plb
1	0	16	14	0	0	1.6	SSITcl3plb
1	0	14	16	0	0	1.4	SSITcl4plb
2	0	20	9	0	0.000534599	171.874	LECIcl3plb
2	0	24	6	0	0.000534599	194.525	LSCAplb
2	0	19	11	0	0.000300712	110.124	LSCIcl1plb
2	0	22	8	0	0.000400949	143.499	LSCIcl2plb
2	0	22	8	0	0.000568011	203.182	LSCIplb
2	0	19	11	0	0.000467774	168.208	LSCTplb
2	0	25	5	0	0.000601423	189.75	MECIcl3plb
2	0	26	3	0	0.000568011	179.925	MECIcl4plb
2	0	24	6	0	0.000568011	179.324	MECTcl3peb
2	0	26	4	0	0.000735073	227.8	MEITplb
2	0	26	4	0	0.000701661	112.8	MESTcl1plb
2	0	21	8	0	0.000334124	106.3	MRITcl3peb
2	0	23	7	0	0.000467774	148.65	MSCAcl3plb
2	0	25	5	0	0.000601423	189.749	MSCIcl1plb
2	0	23	7	0	0.000400949	128.4	MSCIcl3plb
2	0	17	10	0	0.000267299	79.705	MSCIplb
2	0	22	8	0	0.000501186	158.474	MSCTcl1plb
2	0	25	5	0	0.000534599	169.499	MSCTcl2plb
2	0	22	8	0	0.000501186	158.474	MSCTcl3plb
2	0	23	7	0	0.000568011	176.9	MSIAcl1plb
2	0	23	7	0	0.000701661	216.9	MSIIplb
2	0	15	14	0	0.000334124	104.5	MSITcl1plb
2	0	25	5	0	0.000568011	177.499	MSITcl3plb
2	0	21	9	0	0.000400949	126.3	MSITcl4plb
2	0	26	4	0	0.000668248	107.8	MSSIcl1plb
2	0	23	6	0	0.000634836	101.9	MSSTcl3plb
2	0	20	9	0	0.000434361	140.553	SECTpeb
2	0	21	9	0	0.000434361	132.1	SEIAcl4peb
2	0	24	6	0	0.000668248	202.4	SEITcl3peb
2	0	21	7	0	0.000601423	172.1	SEITcl4peb
2	0	24	6	0	0.000367537	112.4	SRIAcl1peb
2	0	20	9	0	0.000434361	132	SRIAcl1plb
2	0	23	7	0	0.000534599	162.3	SRIAcl2plb
2	0	22	7	0	0.000568011	162.2	SRIAcl4peb
2	0	25	5	0	0.000601423	182.5	SRITcl1plb
2	0	22	8	0	0.000568011	183.384	SSCTplb
2	0	21	8	0	0.000434361	132.1	SSIAcl4plb
2	0	20	10	0	0.000334124	102	SSITcl2plb
2	0	25	5	0	0.000534599	162.5	SSITcl3plb
2	0	22	8	0	0.000467774	142.2	SSITcl4plb
3	0	25	4	0	0.00168733	896.374	LECIcl3plb
3	0	27	3	0	0.00185439	999.461	LSCAplb
3	0	24	5	0	0.00153697	693.655	LSCIcl1plb
3	0	23	6	0	0.00190451	820.814	LSCIcl2plb
3	0	26	4	0	0.00238899	1200.94	LSCIplb
3	0	22	8	0	0.00247252	1104.03	LSCTplb
3	0	25	4	0	0.00197133	1023.86	MECIcl3plb
3	0	27	2	0	0.00195463	1024.13	MECIcl4plb
3	0	28	2	0	0.00248922	1162.42	MECTcl3peb
3	0	28	2	0	0.00228875	927.816	MEITplb
3	0	26	4	0	0.00153697	339.033	MESTcl1plb
3	0	25	4	0	0.00197133	647.122	MRITcl3peb
3	0	25	5	0	0.00123626	655.7	MSCAcl3plb
3	0	25	3	0	0.00198804	978.854	MSCIcl1plb
3	0	24	6	0	0.00155368	761.768	MSCIcl3plb
3	0	21	6	0	0.00126967	567.058	MSCIplb
3	0	26	4	0	0.00220522	1024.29	MSCTcl1plb
3	0	28	2	0	0.00238899	1113.15	MSCTcl2plb
3	0	26	4	0	0.00223863	1035.95	MSCTcl3plb
3	0	27	3	0	0.00131979	568.229	MSIAcl1plb
3	0	25	5	0	0.0021551	866.952	MSIIplb
3	0	24	4	0	0.00150356	506.887	MSITcl1plb
