Time	totMass	NInd	abovemass	belowmass	mean_ares	mean_bres	shannon	meanShannon	NPFT	meanNPFT	Cutted	NNonClonal	NClonal	mean_generation	mean_genet_size	NGenets
1	447.6	0	223.8	223.8	100	60	0	0.809032	39	38.3	0	46	2206	1	0.852126	2031
2	8153.41	0	3208.54	4944.87	100	60	0	0.809032	39	38.3	0	46	2206	1	0.871043	2031
3	38519.6	0	17901.2	20618.3	100	60	0	0.809032	39	38.3	0	46	2206	1	0.876151	2031
4	116132	0	54446.1	61686.1	100	60	0	0.809032	39	38.3	0	46	2206	1	0.874481	2031
5	261358	0	122568	138790	100	60	0	0.809032	39	38.3	0	46	2206	1	0.875789	2031
6	463802	525	217875	245927	100	60	2.33803	0.809032	39	38.3	0	46	2206	1.00529	0.884199	2031
7	680073	789	322042	358031	100	60	3.1872	0.809032	39	38.3	0	46	2206	1.0117	0.889381	2031
8	853815	858	408905	444910	100	60	3.37036	0.809032	39	38.3	0	46	2206	1.0246	0.907925	2031
9	980329	806	475123	505206	100	60	3.18201	0.809032	39	38.3	0	46	2206	1.04629	0.939206	2031
10	1.08562e+006	772	532368	553252	100	60	3.04802	0.809032	39	38.3	0	46	2206	1.06818	0.966321	2031
11	1.16013e+006	742	573988	586142	100	60	2.96043	0.809032	39	38.3	0	46	2206	1.08004	0.989189	2031
12	1.22103e+006	724	608773	612261	100	60	2.91433	0.809032	39	38.3	0	46	2206	1.09764	1.00277	2031
13	1.26006e+006	708	632510	627551	100	60	2.87849	0.809032	39	38.3	0	46	2206	1.12125	1.02718	2031
14	1.29422e+006	698	652711	641509	100	60	2.88306	0.809032	39	38.3	0	46	2206	1.13872	1.05605	2031
15	1.33551e+006	697	676539	658972	100	60	2.91927	0.809032	39	38.3	0	46	2206	1.15472	1.07601	2031
16	1.38109e+006	699	691810	669432	100	60	2.96626	0.809032	39	38.3	0	46	2206	1.1708	1.08434	2031
17	1.40592e+006	690	695910	671906	100	60	2.94315	0.809032	39	38.3	0	46	2206	1.19329	1.09816	2031
18	1.4253e+006	683	703689	678456	100	60	2.98203	0.809032	39	38.3	0	46	2206	1.19391	1.08865	2031
19	1.44549e+006	686	715329	685985	100	60	3.04296	0.809032	39	38.3	0	46	2206	1.18618	1.06593	2031
20	1.45884e+006	682	722619	692610	100	60	3.10863	0.809032	39	38.3	0	46	2206	1.18433	1.06032	2031
21	1.43145e+006	684	732221	699226	100	60	3.16011	0.809032	39	38.3	0	46	2206	1.18612	1.04785	2031
22	1.44856e+006	691	741544	707016	100	60	0.762196	0.809032	39	38.3	0	46	2206	1.02819	0.909482	2031
23	1.4763e+006	686	749519	726785	100	60	0.77561	0.809032	39	38.3	0	46	2206	1.03149	0.918043	2031
24	1.4713e+006	661	744269	727032	100	60	0.777728	0.809032	39	38.3	0	46	2206	1.03258	0.942213	2031
25	1.47026e+006	651	744201	726057	100	60	0.873592	0.809032	39	38.3	0	46	2206	1.03976	0.970538	2031
26	1.47234e+006	637	745512	726831	100	60	0.98549	0.809032	39	38.3	0	46	2206	1.05124	0.994933	2031
27	1.49757e+006	1561	756308	741262	100	60	2.40281	0.809032	39	38.3	0	46	2206	1.07107	1.01488	2031
28	1.52401e+006	1443	766990	757017	100	60	2.51746	0.809032	39	38.3	0	46	2206	1.09033	1.03386	2031
29	1.55973e+006	1348	782816	776915	100	60	2.58756	0.809032	39	38.3	0	46	2206	1.10193	1.04108	2031
30	1.18262e+006	1260	395219	787402	100	60	2.18639	0.809032	39	38.3	0	46	2206	1.36325	1.47477	2031
31	1.19993e+006	1084	469725	730023	100	60	1.05597	0.809032	39	38.3	0	46	2206	1.10336	1.00668	2031
32	927128	928	243795	683089	100	60	0.874066	0.809032	39	38.3	0	46	2206	1.07297	0.967332	2031
33	944766	778	308017	636479	100	60	0.511347	0.809032	39	38.3	0	46	2206	1.03601	0.926713	2031
34	954533	659	355422	598871	100	60	0.567119	0.809032	39	38.3	0	46	2206	1.04169	0.937819	2031
35	943669	705	382238	561191	100	60	0.83206	0.809032	39	38.3	0	46	2206	1.05694	0.972668	2031
36	913881	863	394080	519801	100	60	1.25982	0.809032	39	38.3	0	46	2206	1.06931	0.9931	2031
37	940768	999	422005	518763	100	60	1.77232	0.809032	39	38.3	0	46	2206	1.08701	1.0116	2031
38	912442	1163	418934	493507	100	60	2.58255	0.809032	39	38.3	0	46	2206	1.11055	1.03119	2031
39	880240	960	411415	468825	100	60	2.64111	0.809032	39	38.3	0	46	2206	1.11199	1.03344	2031
40	609488	781	160587	448902	100	60	2.64663	0.809032	39	38.3	269657	46	2206	1.11973	1.04808	2031
