Time	totMass	NInd	abovemass	belowmass	mean_ares	mean_bres	shannon	meanShannon	NPFT	meanNPFT	Cutted	NNonClonal	NClonal	mean_generation	mean_genet_size	NGenets
1	433.6	0	216.8	216.8	100	60	0	0.835684	39	38.6	0	14	1923	1	0.866667	1683
2	8334	0	3279.98	5054.03	100	60	0	0.835684	39	38.6	0	14	1923	1	0.87093	1683
3	39929.7	0	18479.5	21450.2	100	60	0	0.835684	39	38.6	0	14	1923	1	0.86802	1683
4	120935	0	56593	64341.6	100	60	0	0.835684	39	38.6	0	14	1923	1	0.865841	1683
5	272990	0	127661	145328	100	60	0	0.835684	39	38.6	0	14	1923	1	0.868225	1683
6	483846	537	227092	256754	100	60	2.39455	0.835684	39	38.6	0	14	1923	1.00106	0.866739	1683
7	705073	803	333618	371455	100	60	3.23006	0.835684	39	38.6	0	14	1923	1.01603	0.880133	1683
8	876541	850	419575	456966	100	60	3.34232	0.835684	39	38.6	0	14	1923	1.03112	0.898824	1683
9	1.00785e+006	803	488669	519180	100	60	3.19386	0.835684	39	38.6	0	14	1923	1.04783	0.919054	1683
10	1.12525e+006	781	552144	573108	100	60	3.09498	0.835684	39	38.6	0	14	1923	1.06885	0.946223	1683
11	1.20633e+006	758	597695	608639	100	60	3.01028	0.835684	39	38.6	0	14	1923	1.08628	0.967018	1683
12	1.2569e+006	728	627301	629603	100	60	2.96911	0.835684	39	38.6	0	14	1923	1.09475	0.971034	1683
13	1.313e+006	721	659978	653027	100	60	2.96615	0.835684	39	38.6	0	14	1923	1.11007	0.985915	1683
14	1.3511e+006	711	682388	668713	100	60	2.94505	0.835684	39	38.6	0	14	1923	1.14112	1.02738	1683
15	1.38997e+006	710	704690	685283	100	60	2.92326	0.835684	39	38.6	0	14	1923	1.16791	1.06114	1683
16	1.42503e+006	711	714203	690697	100	60	2.94373	0.835684	39	38.6	0	14	1923	1.1879	1.07227	1683
17	1.46297e+006	712	724593	699037	100	60	2.94801	0.835684	39	38.6	0	14	1923	1.20899	1.08902	1683
18	1.4809e+006	707	731289	704595	100	60	3.00175	0.835684	39	38.6	0	14	1923	1.20246	1.07357	1683
19	1.48611e+006	705	734260	706210	100	60	3.06384	0.835684	39	38.6	0	14	1923	1.20113	1.04097	1683
20	1.50488e+006	703	745293	714448	100	60	3.10728	0.835684	39	38.6	0	14	1923	1.19429	1.02757	1683
21	1.47194e+006	701	752706	719230	100	60	3.12023	0.835684	39	38.6	0	14	1923	1.20202	1.017	1683
22	1.48164e+006	707	758161	723474	100	60	0.853348	0.835684	39	38.6	0	14	1923	1.03458	0.87393	1683
23	1.50537e+006	700	764439	740927	100	60	0.869293	0.835684	39	38.6	0	14	1923	1.03804	0.884246	1683
24	1.48456e+006	676	750209	734354	100	60	0.879226	0.835684	39	38.6	0	14	1923	1.0434	0.910041	1683
25	1.47096e+006	655	743597	727361	100	60	0.934119	0.835684	39	38.6	0	14	1923	1.05235	0.943849	1683
26	1.4991e+006	653	757367	741737	100	60	1.09434	0.835684	39	38.6	0	14	1923	1.06254	0.975248	1683
27	1.52178e+006	1422	766444	755338	100	60	2.36917	0.835684	39	38.6	0	14	1923	1.08352	1.00369	1683
28	1.5546e+006	1346	780038	774563	100	60	2.54858	0.835684	39	38.6	0	14	1923	1.0983	1.01423	1683
29	1.59543e+006	1277	799108	796325	100	60	2.66457	0.835684	39	38.6	0	14	1923	1.11747	1.02598	1683
30	1.2119e+006	1223	404318	807579	100	60	2.25896	0.835684	39	38.6	0	14	1923	1.3922	1.47578	1683
31	986758	1045	233220	753403	100	60	1.05402	0.835684	39	38.6	0	14	1923	1.10935	0.98009	1683
32	847821	879	150077	697632	100	60	0.578662	0.835684	39	38.6	0	14	1923	1.04517	0.899501	1683
33	853720	718	219048	634516	100	60	0.398915	0.835684	39	38.6	0	14	1923	1.03002	0.88557	1683
34	853672	601	279715	573782	100	60	0.460952	0.835684	39	38.6	0	14	1923	1.03661	0.907789	1683
35	884506	646	330829	553525	100	60	0.674122	0.835684	39	38.6	0	14	1923	1.04915	0.949649	1683
36	918659	833	376322	542337	100	60	1.11142	0.835684	39	38.6	0	14	1923	1.06682	0.985211	1683
37	919323	1091	397504	521819	100	60	1.77777	0.835684	39	38.6	0	14	1923	1.08062	1.00324	1683
38	901672	1248	404038	497634	100	60	2.46446	0.835684	39	38.6	0	14	1923	1.09471	1.0034	1683
39	669664	989	195869	473795	100	60	2.531	0.835684	39	38.6	0	14	1923	1.10901	1.02685	1683
40	581169	862	114500	466669	100	60	2.63376	0.835684	39	38.6	14886.8	14	1923	1.12135	1.02699	1683
41	584404	725	168938	415466	100	60	2.681	0.835684	39	38.6	14886.8	14	1923	1.13363	1.0366	1683
42	531777	659	115479	416298	100	60	2.69826	0.835684	39	38.6	14886.8	14	1923	1.14461	1.0467	1683
43	541206	567	165110	376096	100	60	2.75769	0.835684	39	38.6	14886.8	14	1923	1.16842	1.0717	1683
44	582664	512	217280	365385	100	60	2.7754	0.835684	39	38.6	14886.8	14	1923	1.20312	1.10526	1683
45	585046	450	246002	339045	100	60	2.77037	0.835684	39	38.6	14886.8	14	1923	1.22445	1.13702	1683
46	445803	400	129562	314572	100	60	2.82807	0.835684	39	38.6	14886.8	14	1923	1.24528	1.14634	1683
47	459667	362	164883	286333	100	60	2.79865	0.835684	39	38.6	14886.8	14	1923	1.24869	1.16517	1683
48	458545	318	187008	261120	100	60	2.81985	0.835684	39	38.6	14886.8	14	1923	1.25836	1.17466	1683
49	330781	270	97745.5	230924	100	60	2.88138	0.835684	39	38.6	14886.8	14	1923	1.2952	1.17073	1683
50	287581	258	65518.7	221578	100	60	2.96608	0.835684	39	38.6	14886.8	14	1923	1.31687	1.18421	1683
51	291720	233	94136.1	197584	100	60	2.94738	0.835684	39	38.6	14886.8	14	1923	1.35023	1.21078	1683
52	242771	215	54740.5	188031	100	60	0.477228	0.835684	39	38.6	86731.8	14	1923	1.02766	1.00939	1683
53	230216	187	42885.1	187331	100	60	0.321218	0.835684	39	38.6	86731.8	14	1923	1.01768	1.00443	1683
54	317943	177	100837	217105	100	60	0.284287	0.835684	39	38.6	86731.8	14	1923	1.0154	1.00457	1683
55	350539	144	91863.1	258676	100	60	0.247948	0.835684	39	38.6	86731.8	14	1923	1.01411	1.00296	1683
56	496626	139	172235	324392	100	60	0.272635	0.835684	39	38.6	86731.8	14	1923	1.01606	1.00384	1683
57	623945	1399	249110	374835	100	60	1.49924	0.835684	39	38.6	86731.8	14	1923	1.01582	1.00278	1683
58	719742	1600	308630	411111	100	60	1.77481	0.835684	39	38.6	86731.8	14	1923	1.01747	1.004	1683
59	735678	1397	332903	402775	100	60	1.81101	0.835684	39	38.6	86731.8	14	1923	1.02102	1.00864	1683
60	602137	1308	187254	414883	100	60	1.58205	0.835684	39	38.6	86731.8	14	1923	1.30127	1.43078	1683
61	671421	1155	270241	398652	100	60	1.49785	0.835684	39	38.6	0	14	1923	1.23597	1.28751	1683
62	712094	1001	320200	387891	100	60	1.5219	0.835684	39	38.6	0	14	1923	1.17818	1.18288	1683
63	702444	841	335025	363390	100	60	1.54798	0.835684	39	38.6	0	14	1923	1.13188	1.10578	1683
64	710826	743	350240	356865	100	60	1.59735	0.835684	39	38.6	0	14	1923	1.12798	1.08489	1683
65	703605	731	354797	345667	100	60	1.81263	0.835684	39	38.6	0	14	1923	1.1315	1.08132	1683
66	709048	777	363460	345588	100	60	2.17137	0.835684	39	38.6	0	14	1923	1.13763	1.07966	1683
67	716194	758	369646	346548	100	60	2.33049	0.835684	39	38.6	0	14	1923	1.14027	1.08005	1683
68	706374	704	366870	339504	100	60	2.40599	0.835684	39	38.6	0	14	1923	1.16416	1.09119	1683
69	682174	621	357303	324871	100	60	2.37653	0.835684	39	38.6	0	14	1923	1.16183	1.09418	1683
70	470874	527	172209	298665	100	60	2.39063	0.835684	39	38.6	179400	14	1923	1.19231	1.12373	1683
71	475295	474	201631	273664	100	60	2.35721	0.835684	39	38.6	179400	14	1923	1.20284	1.13453	1683
72	479850	435	221729	258121	100	60	2.32712	0.835684	39	38.6	179400	14	1923	1.21333	1.15931	1683
73	364135	411	117845	246289	100	60	2.3215	0.835684	39	38.6	179400	14	1923	1.23981	1.19261	1683
74	364319	366	142851	221469	100	60	2.32498	0.835684	39	38.6	179400	14	1923	1.27049	1.20649	1683
75	383066	350	173036	210030	100	60	2.35584	0.835684	39	38.6	179400	14	1923	1.28529	1.21118	1683
76	376517	312	179391	191392	100	60	2.36051	0.835684	39	38.6	179400	14	1923	1.29966	1.23427	1683
77	362440	283	176979	176461	100	60	2.35015	0.835684	39	38.6	179400	14	1923	1.32319	1.26087	1683
78	340443	255	169928	161852	100	60	2.32142	0.835684	39	38.6	179400	14	1923	1.3234	1.27679	1683
79	296296	209	149607	138876	100	60	2.2695	0.835684	39	38.6	179400	14	1923	1.32812	1.31319	1683
80	251888	173	130295	115256	100	60	2.23466	0.835684	39	38.6	179400	14	1923	1.32317	1.27273	1683
81	233891	165	124472	109418	100	60	2.18357	0.835684	39	38.6	179400	14	1923	1.35484	1.29861	1683
82	159753	154	55466.6	104286	100	60	0.0611016	0.835684	39	38.6	250600	14	1923	1.00352	0.990983	1683
83	390804	149	151570	239234	100	60	0.0521324	0.835684	39	38.6	250600	14	1923	1.00304	0.989366	1683
84	470072	144	115495	354577	100	60	0.0526163	0.835684	39	38.6	250600	14	1923	1.00325	0.990494	1683
85	500432	124	153751	346681	100	60	0.0495941	0.835684	39	38.6	250600	14	1923	1.00323	0.99182	1683
86	495547	108	176363	319184	100	60	0.0537833	0.835684	38	38.6	250600	14	1923	1.00346	0.992848	1683
87	563200	2762	228015	335184	100	60	1.05224	0.835684	38	38.6	250600	14	1923	1.00457	0.992358	1683
